epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,7.69703,1.29678,3.76169,0.01958,0.44271,0.70743,0.49399,0.24676,1.63623,2.38343,0.03803,0.00053344,0.00053344,0.00053344
2,12.049,1.52138,2.31262,0.02719,0.21945,0.28564,0.17376,0.07007,1.89341,2.87152,0.04788,0.0010764,0.0010764,0.0010764
3,16.4556,1.76849,2.1478,0.03174,0.27574,0.40557,0.22623,0.0836,2.46055,2.70832,0.06647,0.0016121,0.0016121,0.0016121
4,20.7989,1.70697,2.11537,0.02971,0.2007,0.17042,0.10919,0.03794,2.85839,4.34432,0.06955,0.00163399,0.00163399,0.00163399
5,25.1238,1.81248,2.05343,0.03151,0.28883,0.34203,0.25082,0.09694,2.57203,2.7381,0.0707,0.00162299,0.00162299,0.00162299
6,29.4141,1.73936,1.99662,0.03122,0.28715,0.22822,0.09586,0.03765,2.59995,5.8652,0.06605,0.00161199,0.00161199,0.00161199
7,33.7798,1.81065,1.91965,0.03308,0.50712,0.43657,0.44439,0.16034,2.19775,2.0679,0.056,0.00160099,0.00160099,0.00160099
8,38.0798,1.7251,2.02049,0.03039,0.42486,0.39301,0.37415,0.1504,2.21865,2.31702,0.05312,0.00158998,0.00158998,0.00158998
9,42.3661,1.65172,1.90479,0.02807,0.55747,0.50547,0.45892,0.20315,1.89982,2.06271,0.04582,0.00157898,0.00157898,0.00157898
10,46.714,1.66812,1.79985,0.02802,0.4425,0.38769,0.37485,0.15452,2.1687,1.88103,0.05643,0.00156798,0.00156798,0.00156798
11,51.0013,1.62641,1.79366,0.0274,0.4787,0.4646,0.46258,0.21728,1.89111,2.00628,0.04259,0.00155698,0.00155698,0.00155698
12,55.3108,1.57722,1.67375,0.0277,0.58386,0.45171,0.4855,0.22632,1.87404,1.88413,0.04453,0.00154598,0.00154598,0.00154598
13,59.5773,1.58087,1.66036,0.0268,0.56635,0.5268,0.51894,0.27818,1.68631,1.6736,0.04056,0.00153497,0.00153497,0.00153497
14,64.0375,1.51977,1.59363,0.02541,0.58889,0.61693,0.60346,0.29447,1.71174,1.49818,0.03843,0.00152397,0.00152397,0.00152397
15,68.4243,1.54403,1.6221,0.02638,0.64337,0.58352,0.6363,0.32484,1.77845,1.53376,0.04152,0.00151297,0.00151297,0.00151297
16,72.8237,1.49049,1.58311,0.02495,0.60138,0.60218,0.63681,0.34154,1.68366,1.42313,0.03935,0.00150197,0.00150197,0.00150197
17,77.2894,1.5277,1.56299,0.02536,0.57454,0.59072,0.56125,0.28614,1.70946,1.68593,0.04003,0.00149096,0.00149096,0.00149096
18,81.5565,1.48188,1.43551,0.02397,0.69531,0.61372,0.68854,0.3631,1.63829,1.43865,0.03656,0.00147996,0.00147996,0.00147996
19,85.9941,1.49205,1.43625,0.02444,0.66284,0.60107,0.65558,0.33997,1.64476,1.42702,0.03905,0.00146896,0.00146896,0.00146896
20,90.3593,1.47225,1.4768,0.02449,0.62474,0.69575,0.71159,0.37848,1.66607,1.39467,0.03644,0.00145796,0.00145796,0.00145796
21,94.98,1.4607,1.43663,0.02441,0.73348,0.63492,0.70454,0.41502,1.49779,1.38088,0.03295,0.00144696,0.00144696,0.00144696
22,99.4205,1.42967,1.42498,0.02386,0.71313,0.54619,0.68328,0.3762,1.62731,1.35214,0.03854,0.00143595,0.00143595,0.00143595
23,103.73,1.4154,1.34092,0.02284,0.68739,0.61446,0.69942,0.39178,1.65478,1.27502,0.03987,0.00142495,0.00142495,0.00142495
24,108.135,1.45544,1.31984,0.02462,0.72136,0.63385,0.71228,0.37584,1.65245,1.33464,0.03654,0.00141395,0.00141395,0.00141395
25,112.467,1.42964,1.30858,0.02351,0.64927,0.59937,0.64446,0.34284,1.71416,1.50448,0.03976,0.00140295,0.00140295,0.00140295
26,116.781,1.40934,1.2835,0.02263,0.77315,0.66081,0.71054,0.38627,1.56641,1.35149,0.03432,0.00139195,0.00139195,0.00139195
27,121.124,1.43261,1.32127,0.02334,0.7952,0.68597,0.77319,0.45525,1.51123,1.11411,0.03286,0.00138094,0.00138094,0.00138094
28,125.684,1.38397,1.27013,0.02254,0.64288,0.6867,0.69547,0.40509,1.52102,1.30322,0.03439,0.00136994,0.00136994,0.00136994
29,130.03,1.38813,1.26141,0.02311,0.73154,0.72017,0.76421,0.426,1.60371,1.21026,0.03676,0.00135894,0.00135894,0.00135894
30,134.351,1.39549,1.27457,0.02173,0.71535,0.73123,0.78296,0.45455,1.51839,1.11391,0.03405,0.00134794,0.00134794,0.00134794
31,138.753,1.36715,1.29571,0.02216,0.77297,0.66656,0.75591,0.42333,1.57171,1.23378,0.03482,0.00133693,0.00133693,0.00133693
32,143.107,1.31803,1.20532,0.02082,0.79501,0.62514,0.73387,0.4497,1.44971,1.23522,0.03201,0.00132593,0.00132593,0.00132593
33,147.421,1.34352,1.19052,0.02128,0.73914,0.71652,0.75806,0.44589,1.49391,1.13958,0.03243,0.00131493,0.00131493,0.00131493
34,151.746,1.33918,1.20812,0.02134,0.691,0.67016,0.72968,0.43832,1.48283,1.18934,0.03224,0.00130393,0.00130393,0.00130393
35,156.174,1.31143,1.15019,0.02103,0.80519,0.70534,0.785,0.47374,1.4257,1.07757,0.03117,0.00129293,0.00129293,0.00129293
36,160.633,1.3195,1.18502,0.0211,0.83214,0.69004,0.75432,0.45374,1.51032,1.19099,0.03401,0.00128192,0.00128192,0.00128192
37,164.972,1.34758,1.25088,0.02147,0.7579,0.64889,0.72295,0.41211,1.49205,1.26727,0.03217,0.00127092,0.00127092,0.00127092
38,169.368,1.39661,1.22267,0.02306,0.84177,0.61263,0.74713,0.43389,1.53275,1.24656,0.03386,0.00125992,0.00125992,0.00125992
39,173.663,1.36621,1.1632,0.02262,0.75856,0.67707,0.69943,0.40694,1.57197,1.20458,0.03785,0.00124892,0.00124892,0.00124892
40,177.955,1.34716,1.1981,0.02133,0.79136,0.63554,0.73945,0.44795,1.50096,1.17369,0.03317,0.00123791,0.00123791,0.00123791
41,182.209,1.28796,1.13082,0.02081,0.78265,0.67368,0.76533,0.43313,1.53331,1.25165,0.03367,0.00122691,0.00122691,0.00122691
42,186.546,1.30114,1.12454,0.02106,0.79298,0.62488,0.73442,0.43629,1.43024,1.16069,0.03185,0.00121591,0.00121591,0.00121591
43,190.818,1.24961,1.09113,0.02024,0.79511,0.66871,0.78661,0.50477,1.38648,1.07066,0.0291,0.00120491,0.00120491,0.00120491
44,195.227,1.24527,1.10736,0.01989,0.7802,0.69169,0.77689,0.46253,1.47879,1.18398,0.0312,0.00119391,0.00119391,0.00119391
45,199.573,1.24524,1.04681,0.01969,0.82749,0.67193,0.78184,0.47602,1.45357,1.03575,0.03073,0.0011829,0.0011829,0.0011829
46,203.851,1.25137,1.03018,0.01983,0.81448,0.70104,0.78678,0.47835,1.42658,0.99991,0.02978,0.0011719,0.0011719,0.0011719
47,208.103,1.2355,1.06528,0.01926,0.83098,0.73642,0.80658,0.50688,1.4944,0.94911,0.03205,0.0011609,0.0011609,0.0011609
48,212.514,1.26504,1.05847,0.02032,0.80633,0.67553,0.76711,0.42806,1.52871,1.22115,0.03452,0.0011499,0.0011499,0.0011499
49,216.842,1.27031,1.09216,0.02002,0.82237,0.70205,0.76611,0.46819,1.4564,1.11512,0.03237,0.00113889,0.00113889,0.00113889
50,221.093,1.18939,0.98954,0.01833,0.79353,0.70305,0.77875,0.50323,1.42792,0.98782,0.0306,0.00112789,0.00112789,0.00112789
51,225.372,1.24312,1.0478,0.0203,0.78706,0.75649,0.81071,0.49448,1.42626,1.02166,0.02968,0.00111689,0.00111689,0.00111689
52,229.722,1.23328,1.022,0.01971,0.82347,0.76414,0.81708,0.50041,1.49654,0.95189,0.03276,0.00110589,0.00110589,0.00110589
53,233.976,1.25258,1.0236,0.02009,0.81226,0.71845,0.77524,0.43518,1.61339,1.13177,0.03556,0.00109489,0.00109489,0.00109489
54,238.242,1.21716,0.98995,0.01945,0.82815,0.67875,0.78918,0.50883,1.35896,1.04499,0.02884,0.00108388,0.00108388,0.00108388
55,242.625,1.24156,1.09535,0.01955,0.76755,0.7316,0.80023,0.48917,1.41281,1.01194,0.03047,0.00107288,0.00107288,0.00107288
56,246.972,1.16573,0.97708,0.01852,0.80992,0.7545,0.80023,0.51206,1.40697,0.95725,0.02954,0.00106188,0.00106188,0.00106188
57,251.358,1.24386,1.01851,0.01934,0.85867,0.70641,0.81945,0.47244,1.49197,1.00243,0.03259,0.00105088,0.00105088,0.00105088
58,255.627,1.239,1.00357,0.0194,0.79173,0.74541,0.8189,0.47472,1.45999,1.08838,0.0312,0.00103987,0.00103987,0.00103987
59,260.001,1.21271,0.97979,0.01945,0.79606,0.7476,0.81498,0.4976,1.40951,0.95995,0.03132,0.00102887,0.00102887,0.00102887
60,264.322,1.21376,0.98454,0.01887,0.8542,0.71683,0.79836,0.49573,1.43059,1.00214,0.03005,0.00101787,0.00101787,0.00101787
61,268.626,1.18065,0.9342,0.01819,0.78467,0.79107,0.82053,0.52435,1.36829,0.94262,0.02856,0.00100687,0.00100687,0.00100687
62,273.052,1.17111,0.96649,0.01846,0.78477,0.74264,0.80744,0.50226,1.41518,1.11258,0.03122,0.000995866,0.000995866,0.000995866
63,277.411,1.15401,0.93111,0.01774,0.78161,0.77253,0.80648,0.5103,1.36603,0.98149,0.02843,0.000984864,0.000984864,0.000984864
64,281.712,1.16827,0.96116,0.01797,0.79952,0.76571,0.81721,0.51289,1.42401,0.93895,0.02984,0.000973861,0.000973861,0.000973861
65,285.991,1.13022,0.9023,0.01747,0.76276,0.76464,0.81334,0.52705,1.38352,0.95727,0.02883,0.000962859,0.000962859,0.000962859
66,290.464,1.14983,0.9404,0.01794,0.84407,0.69864,0.79905,0.48792,1.39105,1.13168,0.03019,0.000951857,0.000951857,0.000951857
67,294.742,1.16698,0.89726,0.01802,0.84331,0.71951,0.79991,0.50645,1.34205,1.07102,0.02823,0.000940855,0.000940855,0.000940855
68,299.085,1.13004,0.91189,0.01746,0.87395,0.75741,0.83988,0.52924,1.34076,0.93354,0.02888,0.000929853,0.000929853,0.000929853
69,303.648,1.11181,0.87088,0.01709,0.77959,0.72365,0.79102,0.50701,1.31818,1.04893,0.02783,0.00091885,0.00091885,0.00091885
70,307.987,1.12338,0.89059,0.01665,0.7754,0.69452,0.78564,0.51082,1.34093,1.03879,0.02922,0.000907848,0.000907848,0.000907848
71,312.323,1.12386,0.89722,0.01665,0.84478,0.7204,0.82508,0.52963,1.34084,0.9743,0.02873,0.000896846,0.000896846,0.000896846
72,316.784,1.10832,0.85434,0.0165,0.84252,0.73767,0.8283,0.50882,1.38355,0.96304,0.02906,0.000885844,0.000885844,0.000885844
73,321.172,1.12488,0.90283,0.017,0.77974,0.7402,0.79096,0.50473,1.3874,1.06804,0.0293,0.000874842,0.000874842,0.000874842
74,325.499,1.13946,0.92171,0.01713,0.75943,0.74954,0.80444,0.51759,1.36091,0.99059,0.02832,0.000863839,0.000863839,0.000863839
75,329.821,1.10128,0.84338,0.01691,0.82568,0.77038,0.83339,0.54346,1.37839,0.82961,0.02917,0.000852837,0.000852837,0.000852837
