epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,7.14746,1.61417,1.89415,1.65149,0.63764,0.62677,0.59803,0.28552,1.84903,2.10317,2.36772,0.000467673,0.000467673,0.000467673
2,11.1429,1.64577,1.49219,1.66883,0.3833,0.41114,0.34693,0.14684,2.24866,5.74235,2.92763,0.000939758,0.000939758,0.000939758
3,15.0352,1.6638,1.47982,1.6892,0.26704,0.29678,0.21675,0.08813,2.20661,3.84298,2.63234,0.00140756,0.00140756,0.00140756
4,18.9046,1.68864,1.48564,1.70945,0.41787,0.59325,0.49456,0.22265,1.95844,3.26378,2.32693,0.00140971,0.00140971,0.00140971
5,22.7934,1.61031,1.38971,1.62441,0.57761,0.60656,0.58799,0.283,1.85276,2.19167,2.06208,0.00140328,0.00140328,0.00140328
6,26.7282,1.59526,1.32409,1.62714,0.83243,0.37932,0.49543,0.21681,2.0946,1.99769,2.3433,0.00139685,0.00139685,0.00139685
7,30.6833,1.58117,1.28326,1.63468,0.64981,0.65537,0.69553,0.34724,1.75263,1.6778,2.01323,0.00139042,0.00139042,0.00139042
8,34.7657,1.56079,1.24934,1.5956,0.73695,0.70574,0.75292,0.40094,1.67342,1.32064,1.85894,0.00138399,0.00138399,0.00138399
9,38.8216,1.5552,1.23701,1.5987,0.74421,0.62289,0.71303,0.38437,1.58796,1.35961,1.80029,0.00137756,0.00137756,0.00137756
10,42.8367,1.51074,1.18685,1.56032,0.75983,0.74218,0.77225,0.41165,1.67726,1.39218,1.91473,0.00137113,0.00137113,0.00137113
11,46.9104,1.48409,1.17394,1.56006,0.74078,0.70956,0.76012,0.40393,1.66306,1.3201,1.84861,0.00136469,0.00136469,0.00136469
12,50.9473,1.45967,1.13497,1.5239,0.76676,0.67622,0.77342,0.41906,1.63457,1.21503,1.85954,0.00135826,0.00135826,0.00135826
13,55.0672,1.47296,1.11794,1.54515,0.72814,0.6552,0.71533,0.39408,1.61616,1.23564,1.7658,0.00135183,0.00135183,0.00135183
14,59.0653,1.45661,1.12335,1.51648,0.80669,0.71549,0.78288,0.44163,1.55446,1.11994,1.76797,0.0013454,0.0013454,0.0013454
15,63.1327,1.43781,1.05519,1.50703,0.83439,0.76322,0.82049,0.45752,1.58607,1.03821,1.73742,0.00133897,0.00133897,0.00133897
16,67.1749,1.42045,1.04387,1.51242,0.77455,0.66628,0.6937,0.37174,1.68123,1.28625,1.88217,0.00133254,0.00133254,0.00133254
17,71.135,1.40517,1.02454,1.50361,0.73365,0.76793,0.80343,0.43839,1.58678,1.03597,1.76981,0.00132611,0.00132611,0.00132611
18,75.1406,1.40241,1.00858,1.4865,0.81441,0.75637,0.83505,0.45981,1.5475,1.03365,1.77599,0.00131968,0.00131968,0.00131968
19,79.2617,1.38097,0.98489,1.47153,0.79655,0.73672,0.82955,0.44589,1.58382,1.00883,1.8099,0.00131325,0.00131325,0.00131325
20,83.2748,1.35785,0.98355,1.45704,0.88686,0.75383,0.85333,0.47276,1.52732,0.88234,1.7111,0.00130682,0.00130682,0.00130682
21,87.3513,1.34082,0.95064,1.43715,0.83635,0.73908,0.82193,0.45757,1.55472,0.98475,1.73338,0.00130039,0.00130039,0.00130039
22,91.4039,1.36016,0.96119,1.45804,0.80241,0.76749,0.81653,0.4706,1.55654,0.97214,1.74963,0.00129396,0.00129396,0.00129396
23,95.4022,1.33102,0.94077,1.45694,0.82298,0.76749,0.81874,0.47523,1.5531,0.9398,1.71857,0.00128753,0.00128753,0.00128753
24,99.4298,1.33712,0.91299,1.44932,0.8221,0.7405,0.83029,0.48271,1.51364,0.9333,1.71779,0.0012811,0.0012811,0.0012811
25,103.551,1.30878,0.90009,1.42302,0.82251,0.76318,0.81505,0.45978,1.51339,0.9845,1.72522,0.00127467,0.00127467,0.00127467
26,107.585,1.30187,0.91634,1.42348,0.8487,0.75832,0.84664,0.47727,1.52359,0.93077,1.73816,0.00126824,0.00126824,0.00126824
27,111.601,1.30648,0.8845,1.42186,0.79982,0.74278,0.8008,0.45435,1.51235,0.9733,1.72281,0.00126181,0.00126181,0.00126181
28,115.634,1.31119,0.90058,1.41796,0.81623,0.77656,0.83452,0.47138,1.52001,0.94137,1.71874,0.00125538,0.00125538,0.00125538
29,119.632,1.30077,0.8911,1.40664,0.811,0.80044,0.82649,0.48582,1.51951,0.89279,1.71316,0.00124895,0.00124895,0.00124895
30,123.688,1.27168,0.86321,1.40596,0.90749,0.76719,0.85986,0.48426,1.52492,0.8761,1.72918,0.00124252,0.00124252,0.00124252
31,127.788,1.2571,0.85758,1.38373,0.80972,0.83503,0.85453,0.49364,1.47367,0.87382,1.70207,0.00123608,0.00123608,0.00123608
32,131.944,1.27169,0.84045,1.39728,0.8146,0.80082,0.84906,0.49839,1.48532,0.92965,1.6939,0.00122965,0.00122965,0.00122965
33,135.999,1.26305,0.86985,1.39961,0.82665,0.80012,0.85733,0.50194,1.50606,0.83979,1.69547,0.00122322,0.00122322,0.00122322
34,140.083,1.24363,0.83537,1.38709,0.87117,0.81766,0.84693,0.48594,1.51496,0.89907,1.72182,0.00121679,0.00121679,0.00121679
35,144.047,1.23855,0.8087,1.36664,0.83603,0.82147,0.85084,0.50216,1.4916,0.86553,1.67266,0.00121036,0.00121036,0.00121036
36,148.051,1.23759,0.81955,1.36752,0.81887,0.82758,0.86648,0.49997,1.44647,0.86362,1.68891,0.00120393,0.00120393,0.00120393
37,152.015,1.25072,0.79696,1.38025,0.88428,0.79041,0.8708,0.50505,1.48463,0.82981,1.66791,0.0011975,0.0011975,0.0011975
38,156.097,1.24004,0.80656,1.36579,0.84609,0.78277,0.86254,0.50736,1.51572,0.84086,1.68586,0.00119107,0.00119107,0.00119107
39,160.154,1.20069,0.7833,1.36278,0.88831,0.80928,0.88148,0.49839,1.53559,0.86143,1.72996,0.00118464,0.00118464,0.00118464
40,164.155,1.20368,0.77103,1.33468,0.83316,0.83428,0.86625,0.50797,1.473,0.83635,1.68351,0.00117821,0.00117821,0.00117821
41,168.204,1.20318,0.78509,1.35198,0.8626,0.83203,0.85975,0.49633,1.52957,0.84102,1.74878,0.00117178,0.00117178,0.00117178
42,172.214,1.19612,0.76909,1.35691,0.88337,0.77094,0.85,0.49286,1.51119,0.88102,1.72446,0.00116535,0.00116535,0.00116535
43,176.224,1.17751,0.76124,1.3317,0.87415,0.79438,0.87831,0.51166,1.49662,0.84261,1.67675,0.00115892,0.00115892,0.00115892
44,180.336,1.16865,0.74941,1.3279,0.85008,0.80779,0.86669,0.51568,1.45514,0.81948,1.67062,0.00115249,0.00115249,0.00115249
45,184.408,1.16023,0.75597,1.31591,0.84361,0.81404,0.86688,0.51937,1.46121,0.83428,1.6622,0.00114606,0.00114606,0.00114606
46,188.497,1.1296,0.73306,1.3115,0.85967,0.78439,0.86298,0.5085,1.4375,0.82459,1.68142,0.00113963,0.00113963,0.00113963
47,192.489,1.15896,0.75483,1.32027,0.83215,0.79148,0.86347,0.50786,1.47648,0.82407,1.69029,0.0011332,0.0011332,0.0011332
48,196.532,1.12808,0.71626,1.30984,0.84745,0.80666,0.85506,0.50498,1.49893,0.84053,1.71078,0.00112677,0.00112677,0.00112677
49,200.543,1.12785,0.71632,1.30822,0.86929,0.82575,0.88289,0.51483,1.50544,0.82121,1.74423,0.00112034,0.00112034,0.00112034
50,204.574,1.10995,0.72896,1.2989,0.86188,0.78505,0.84721,0.49321,1.51205,0.84013,1.72488,0.00111391,0.00111391,0.00111391
51,208.58,1.12526,0.7097,1.29275,0.82143,0.81836,0.86034,0.50113,1.5194,0.82098,1.73692,0.00110747,0.00110747,0.00110747
52,212.611,1.12166,0.70175,1.316,0.84944,0.85564,0.87222,0.50481,1.48825,0.83523,1.72918,0.00110104,0.00110104,0.00110104
53,216.628,1.10465,0.69396,1.27884,0.8564,0.81274,0.8632,0.49264,1.54339,0.81716,1.75293,0.00109461,0.00109461,0.00109461
54,220.682,1.13112,0.70494,1.3086,0.84879,0.82986,0.85214,0.49112,1.4766,0.83375,1.71117,0.00108818,0.00108818,0.00108818
55,224.72,1.08666,0.68557,1.25173,0.85524,0.76967,0.84486,0.48776,1.51529,0.85155,1.7239,0.00108175,0.00108175,0.00108175
56,228.729,1.09066,0.7009,1.27462,0.84099,0.83321,0.86506,0.51233,1.45605,0.79025,1.68951,0.00107532,0.00107532,0.00107532
57,232.746,1.07937,0.67744,1.26433,0.88369,0.77091,0.84603,0.48982,1.50146,0.86059,1.74263,0.00106889,0.00106889,0.00106889
58,236.778,1.06304,0.6528,1.26235,0.80801,0.80412,0.83059,0.48595,1.53426,0.90711,1.75782,0.00106246,0.00106246,0.00106246
59,240.904,1.05683,0.64585,1.26207,0.85116,0.76623,0.84021,0.48714,1.52803,0.88635,1.77816,0.00105603,0.00105603,0.00105603
60,244.938,1.06229,0.66869,1.25699,0.85784,0.81877,0.85923,0.49911,1.50318,0.80287,1.77583,0.0010496,0.0010496,0.0010496
61,248.926,1.04459,0.64095,1.25768,0.87147,0.81272,0.86043,0.49989,1.50503,0.78636,1.72943,0.00104317,0.00104317,0.00104317
62,252.942,1.05134,0.65103,1.2475,0.85554,0.79483,0.84658,0.48871,1.51001,0.82407,1.79861,0.00103674,0.00103674,0.00103674
63,257.021,1.02122,0.62251,1.23165,0.89269,0.7409,0.85047,0.51391,1.48169,0.90104,1.74053,0.00103031,0.00103031,0.00103031
64,261.039,1.02864,0.65485,1.2513,0.86261,0.82544,0.8617,0.50143,1.46894,0.81939,1.74583,0.00102388,0.00102388,0.00102388
65,265.058,1.03026,0.62387,1.24469,0.84091,0.82258,0.87007,0.50666,1.51324,0.78272,1.80136,0.00101745,0.00101745,0.00101745
66,269.083,1.01402,0.62348,1.23004,0.84278,0.80933,0.86184,0.50933,1.50618,0.79537,1.79747,0.00101102,0.00101102,0.00101102
67,273.134,1.01519,0.62429,1.21817,0.84191,0.82599,0.86403,0.51517,1.4937,0.80832,1.78886,0.00100459,0.00100459,0.00100459
68,277.184,0.99016,0.62449,1.21162,0.86218,0.79295,0.85299,0.52384,1.41688,0.82312,1.6795,0.000998156,0.000998156,0.000998156
69,281.293,0.98884,0.60143,1.21175,0.86699,0.79858,0.85348,0.51562,1.47056,0.825,1.75966,0.000991726,0.000991726,0.000991726
70,285.328,0.96327,0.59217,1.20736,0.8775,0.81758,0.87655,0.52037,1.4698,0.75549,1.79008,0.000985295,0.000985295,0.000985295
71,289.34,0.95982,0.59436,1.19908,0.83509,0.82095,0.87042,0.50843,1.52254,0.82275,1.8061,0.000978865,0.000978865,0.000978865
72,293.361,0.96421,0.58461,1.19089,0.89042,0.77635,0.84414,0.49119,1.53012,0.81688,1.86028,0.000972434,0.000972434,0.000972434
73,297.407,0.9857,0.59611,1.20711,0.84772,0.83125,0.87178,0.51128,1.52776,0.79624,1.82516,0.000966004,0.000966004,0.000966004
74,301.402,0.9495,0.57935,1.19234,0.88483,0.80995,0.86232,0.52795,1.46048,0.7936,1.76796,0.000959573,0.000959573,0.000959573
75,305.477,0.97973,0.59767,1.20156,0.85268,0.82673,0.8733,0.51549,1.51277,0.79745,1.79787,0.000953143,0.000953143,0.000953143
76,309.512,0.96069,0.60358,1.19363,0.9108,0.74741,0.83416,0.49591,1.47864,0.86605,1.76843,0.000946713,0.000946713,0.000946713
77,313.558,0.93494,0.57976,1.1762,0.85604,0.82515,0.8538,0.50916,1.48082,0.80165,1.79736,0.000940282,0.000940282,0.000940282
78,317.57,0.93165,0.56713,1.17217,0.8977,0.80099,0.86153,0.5113,1.50862,0.78486,1.82747,0.000933851,0.000933851,0.000933851
79,321.615,0.91801,0.55896,1.17155,0.90048,0.79615,0.85912,0.50942,1.48916,0.80107,1.81849,0.000927421,0.000927421,0.000927421
80,325.678,0.91929,0.56356,1.16738,0.87839,0.78224,0.83186,0.4898,1.5508,0.85182,1.85594,0.00092099,0.00092099,0.00092099
81,329.712,0.90178,0.54562,1.1518,0.86777,0.78847,0.84762,0.50698,1.4968,0.80535,1.81531,0.00091456,0.00091456,0.00091456
82,333.755,0.90371,0.54579,1.16116,0.84751,0.81883,0.84652,0.50186,1.50651,0.83654,1.82208,0.00090813,0.00090813,0.00090813
83,337.812,0.89094,0.53237,1.1473,0.89207,0.80709,0.85097,0.49226,1.48795,0.8205,1.78169,0.000901699,0.000901699,0.000901699
84,341.845,0.88188,0.53956,1.14125,0.87768,0.77003,0.84739,0.49499,1.52097,0.82906,1.84518,0.000895269,0.000895269,0.000895269
85,345.87,0.87763,0.52982,1.13125,0.8817,0.80044,0.85577,0.4999,1.52351,0.85766,1.86693,0.000888838,0.000888838,0.000888838
86,349.926,0.89712,0.54884,1.14644,0.88811,0.79344,0.84693,0.49596,1.50978,0.84667,1.81964,0.000882408,0.000882408,0.000882408
87,353.976,0.88871,0.53299,1.14041,0.84593,0.84183,0.84774,0.48733,1.52995,0.81761,1.88892,0.000875977,0.000875977,0.000875977
88,358.053,0.88055,0.52919,1.13605,0.85407,0.82897,0.85405,0.49223,1.46578,0.79418,1.8315,0.000869546,0.000869546,0.000869546
89,362.046,0.894,0.54276,1.15014,0.86359,0.80632,0.83698,0.49281,1.47545,0.86319,1.80658,0.000863116,0.000863116,0.000863116
90,366.065,0.87806,0.51932,1.1367,0.86186,0.85447,0.86142,0.49834,1.49715,0.79008,1.83978,0.000856685,0.000856685,0.000856685
91,370.086,0.86425,0.5314,1.1358,0.88439,0.80116,0.87061,0.50159,1.52366,0.82306,1.87838,0.000850255,0.000850255,0.000850255
92,374.138,0.844,0.52167,1.12189,0.88765,0.80589,0.85829,0.49123,1.54497,0.84806,1.95342,0.000843825,0.000843825,0.000843825
93,378.171,0.84742,0.52031,1.11448,0.86342,0.81315,0.84509,0.49767,1.49049,0.81885,1.89408,0.000837394,0.000837394,0.000837394
94,382.163,0.85003,0.50962,1.11879,0.8562,0.85796,0.86265,0.51502,1.50776,0.79875,1.86382,0.000830963,0.000830963,0.000830963
95,386.191,0.83994,0.50147,1.12198,0.87341,0.7757,0.84142,0.49363,1.50599,0.85109,1.91131,0.000824533,0.000824533,0.000824533
96,390.211,0.83728,0.50545,1.12131,0.87625,0.80509,0.85094,0.50142,1.49644,0.84611,1.88824,0.000818102,0.000818102,0.000818102
97,394.185,0.81779,0.48964,1.09842,0.90797,0.78275,0.83532,0.48208,1.49537,0.8706,1.88171,0.000811672,0.000811672,0.000811672
98,398.167,0.81786,0.49693,1.10703,0.87426,0.77032,0.84102,0.48404,1.54241,0.8501,1.91479,0.000805242,0.000805242,0.000805242
99,402.195,0.82738,0.49715,1.10421,0.8326,0.82025,0.84912,0.50416,1.52102,0.8595,1.8753,0.000798811,0.000798811,0.000798811
100,406.239,0.79896,0.4808,1.08874,0.9071,0.79513,0.85072,0.50483,1.50478,0.83136,1.89828,0.00079238,0.00079238,0.00079238
101,410.218,0.80873,0.47919,1.10473,0.89198,0.81378,0.85674,0.5114,1.48468,0.82665,1.84305,0.00078595,0.00078595,0.00078595
102,414.237,0.80426,0.47924,1.09374,0.86658,0.82232,0.84421,0.49329,1.52191,0.8608,1.85302,0.000779519,0.000779519,0.000779519
103,418.237,0.79846,0.47285,1.09063,0.83721,0.79863,0.82926,0.49257,1.53624,0.91678,1.92281,0.000773089,0.000773089,0.000773089
104,422.26,0.79643,0.46585,1.08588,0.86014,0.81861,0.85172,0.49698,1.4919,0.82506,1.87754,0.000766658,0.000766658,0.000766658
105,426.27,0.78159,0.47036,1.08421,0.87686,0.78396,0.83117,0.49801,1.47112,0.91011,1.85771,0.000760228,0.000760228,0.000760228
106,430.249,0.7891,0.46799,1.09158,0.84828,0.82763,0.85113,0.50184,1.48695,0.85379,1.89262,0.000753797,0.000753797,0.000753797
107,434.277,0.78325,0.47112,1.09431,0.85238,0.7892,0.82966,0.49267,1.46963,0.91947,1.85537,0.000747367,0.000747367,0.000747367
108,438.329,0.78791,0.48023,1.08082,0.84933,0.79139,0.82436,0.48906,1.49527,0.86424,1.91626,0.000740937,0.000740937,0.000740937
109,442.324,0.78287,0.45737,1.08735,0.86455,0.79341,0.83371,0.48842,1.49935,0.83747,1.92486,0.000734506,0.000734506,0.000734506
110,446.397,0.76235,0.47138,1.06754,0.87292,0.80794,0.83882,0.49682,1.52546,0.86157,1.94755,0.000728075,0.000728075,0.000728075
111,450.416,0.7575,0.45494,1.06136,0.90453,0.75163,0.82696,0.49967,1.50037,0.88789,1.91283,0.000721645,0.000721645,0.000721645
112,454.467,0.75447,0.45065,1.07766,0.86843,0.80258,0.83731,0.49788,1.5416,0.87861,1.94254,0.000715214,0.000715214,0.000715214
113,458.508,0.75968,0.44637,1.06128,0.91683,0.78433,0.83458,0.48352,1.52729,0.89461,1.98472,0.000708784,0.000708784,0.000708784
114,462.565,0.7385,0.43656,1.05211,0.86843,0.81841,0.84063,0.48953,1.51756,0.86454,1.95114,0.000702353,0.000702353,0.000702353
115,466.578,0.74426,0.437,1.05705,0.87667,0.80413,0.83279,0.4805,1.54171,0.9066,1.97018,0.000695923,0.000695923,0.000695923
116,470.619,0.72832,0.43799,1.04654,0.91267,0.77868,0.84234,0.4835,1.54352,0.85368,1.99079,0.000689493,0.000689493,0.000689493
117,474.626,0.71506,0.42676,1.04466,0.88911,0.76112,0.82505,0.48282,1.57613,0.98851,1.99749,0.000683062,0.000683062,0.000683062
118,478.678,0.70779,0.42316,1.03153,0.89964,0.78025,0.82978,0.50242,1.49591,0.9186,1.93353,0.000676631,0.000676631,0.000676631
119,482.729,0.72292,0.43508,1.05244,0.87438,0.78983,0.82107,0.49227,1.48784,0.93439,1.88051,0.000670201,0.000670201,0.000670201
120,486.786,0.72825,0.43587,1.06087,0.88434,0.7835,0.82877,0.485,1.53923,0.90318,1.98725,0.000663771,0.000663771,0.000663771
121,490.776,0.70769,0.42316,1.04245,0.86332,0.80472,0.82631,0.49764,1.47669,0.93147,1.88092,0.00065734,0.00065734,0.00065734
122,494.798,0.70841,0.42004,1.04454,0.89236,0.79557,0.83672,0.49484,1.47061,0.9151,1.88713,0.000650909,0.000650909,0.000650909
123,498.824,0.70733,0.4111,1.04419,0.88173,0.80551,0.83927,0.49085,1.48221,0.85263,1.92371,0.000644479,0.000644479,0.000644479
124,502.832,0.70309,0.42224,1.0395,0.88172,0.80323,0.85911,0.51097,1.48855,0.85567,1.92968,0.000638048,0.000638048,0.000638048
125,506.846,0.69372,0.41237,1.03137,0.90563,0.77496,0.84216,0.49898,1.48794,0.85351,1.92237,0.000631618,0.000631618,0.000631618
126,510.869,0.68943,0.41515,1.0178,0.90037,0.81118,0.8322,0.48167,1.48305,0.92095,1.93998,0.000625187,0.000625187,0.000625187
127,514.921,0.72911,0.42682,1.05146,0.92328,0.75386,0.83555,0.50001,1.4983,0.8797,1.94123,0.000618757,0.000618757,0.000618757
128,518.949,0.70726,0.41761,1.03642,0.92042,0.75904,0.82911,0.4925,1.49659,0.94152,1.93504,0.000612327,0.000612327,0.000612327
129,522.931,0.67289,0.41977,1.01983,0.89299,0.77233,0.8211,0.48379,1.5092,0.87843,1.92624,0.000605896,0.000605896,0.000605896
130,526.955,0.70345,0.41165,1.03665,0.90821,0.74307,0.81079,0.48166,1.48637,0.9387,1.92306,0.000599466,0.000599466,0.000599466
131,530.975,0.6866,0.40139,1.01795,0.8983,0.77071,0.83398,0.50827,1.47708,0.93928,1.9266,0.000593035,0.000593035,0.000593035
132,535.016,0.66369,0.39567,1.00841,0.84412,0.82269,0.84446,0.49039,1.538,0.86663,2.02572,0.000586604,0.000586604,0.000586604
133,539.028,0.65214,0.3864,0.9992,0.87811,0.78083,0.84248,0.49047,1.51318,0.90449,2.02662,0.000580174,0.000580174,0.000580174
134,543.058,0.6644,0.39921,1.01241,0.87337,0.7988,0.84219,0.49245,1.50702,0.88765,2.02099,0.000573744,0.000573744,0.000573744
135,547.075,0.65755,0.3849,1.00543,0.90804,0.74399,0.83254,0.48727,1.48865,0.90582,1.98674,0.000567313,0.000567313,0.000567313
136,551.069,0.6562,0.38422,1.00288,0.87089,0.80163,0.83659,0.48666,1.4821,0.8866,1.9791,0.000560883,0.000560883,0.000560883
137,555.075,0.65,0.38827,1.00572,0.90803,0.74503,0.78727,0.46322,1.49386,1.01989,1.98125,0.000554452,0.000554452,0.000554452
138,559.081,0.652,0.39376,1.01031,0.86759,0.82076,0.82563,0.46905,1.51936,0.95002,2.03804,0.000548022,0.000548022,0.000548022
139,563.125,0.64471,0.38746,0.99932,0.90358,0.79682,0.83197,0.47981,1.54584,0.96703,2.05127,0.000541591,0.000541591,0.000541591
140,567.144,0.64739,0.38471,1.00496,0.9166,0.78745,0.8366,0.47871,1.53853,0.93218,2.0208,0.00053516,0.00053516,0.00053516
141,571.11,0.65123,0.3879,1.00255,0.91982,0.78641,0.8188,0.46826,1.5242,0.9695,1.98835,0.00052873,0.00052873,0.00052873
142,575.128,0.64039,0.37461,0.9994,0.89358,0.79191,0.83386,0.46565,1.55278,0.94961,2.05745,0.0005223,0.0005223,0.0005223
143,579.111,0.6439,0.38372,1.00796,0.90618,0.7802,0.8131,0.46983,1.50757,0.95967,2.05148,0.000515869,0.000515869,0.000515869
144,583.129,0.6414,0.38345,1.00418,0.87543,0.77193,0.8259,0.48578,1.5168,0.93391,2.08272,0.000509438,0.000509438,0.000509438
145,587.135,0.64261,0.38194,1.00462,0.90636,0.7553,0.81087,0.47284,1.51142,1.0012,2.05519,0.000503008,0.000503008,0.000503008
146,591.18,0.61144,0.37227,0.98711,0.90106,0.76517,0.81431,0.48414,1.49255,1.00109,2.02907,0.000496578,0.000496578,0.000496578
147,595.198,0.62367,0.37693,0.99037,0.88032,0.7827,0.83287,0.47798,1.5454,0.97866,2.08616,0.000490147,0.000490147,0.000490147
148,599.133,0.62893,0.36626,0.98722,0.86534,0.76841,0.81799,0.48577,1.48173,0.95928,2.01794,0.000483716,0.000483716,0.000483716
149,603.08,0.61251,0.36652,0.98792,0.93436,0.77003,0.81285,0.48025,1.48996,0.96677,2.03656,0.000477286,0.000477286,0.000477286
150,607.042,0.59966,0.35927,0.9811,0.92885,0.76216,0.80076,0.47238,1.51671,0.97599,2.0758,0.000470856,0.000470856,0.000470856
151,610.994,0.60762,0.35632,0.9846,0.90291,0.78195,0.81562,0.49167,1.50464,0.97917,2.03187,0.000464425,0.000464425,0.000464425
152,614.937,0.6139,0.35965,0.99556,0.87048,0.77585,0.80857,0.47227,1.51194,0.95036,2.0377,0.000457994,0.000457994,0.000457994
153,618.877,0.60103,0.35919,0.97436,0.85747,0.79058,0.82641,0.49438,1.50007,0.9328,2.0099,0.000451564,0.000451564,0.000451564
154,622.847,0.58877,0.34444,0.95939,0.88711,0.77639,0.83122,0.49706,1.47784,0.96008,2.02486,0.000445133,0.000445133,0.000445133
155,626.823,0.59995,0.35468,0.98208,0.88285,0.79049,0.83097,0.48918,1.49134,0.88244,2.04752,0.000438703,0.000438703,0.000438703
156,630.796,0.57578,0.34223,0.96323,0.92958,0.7622,0.83607,0.49431,1.52051,0.9389,2.02309,0.000432272,0.000432272,0.000432272
157,634.743,0.57531,0.35264,0.97085,0.88634,0.77036,0.81693,0.49274,1.44159,0.95218,1.96171,0.000425842,0.000425842,0.000425842
158,638.677,0.58995,0.34432,0.96608,0.89184,0.77461,0.82768,0.49515,1.4468,0.95115,1.95994,0.000419412,0.000419412,0.000419412
159,642.61,0.57801,0.34295,0.96789,0.91891,0.7662,0.82704,0.49752,1.49133,0.98374,2.01403,0.000412981,0.000412981,0.000412981
160,646.59,0.57206,0.33885,0.96311,0.88197,0.77836,0.82942,0.48783,1.4974,0.92029,2.03931,0.00040655,0.00040655,0.00040655
161,650.528,0.56706,0.33503,0.96599,0.87635,0.78801,0.80827,0.4985,1.48126,0.99339,2.02532,0.00040012,0.00040012,0.00040012
162,654.481,0.57471,0.34339,0.96372,0.87303,0.78257,0.80628,0.49264,1.47968,1.00747,2.03275,0.00039369,0.00039369,0.00039369
163,658.426,0.57881,0.34821,0.97989,0.91325,0.78112,0.80712,0.49507,1.47144,0.98484,2.02463,0.000387259,0.000387259,0.000387259
164,662.379,0.57088,0.33985,0.96492,0.92163,0.74598,0.81016,0.48393,1.49954,1.00798,2.04779,0.000380828,0.000380828,0.000380828
165,666.359,0.57365,0.3511,0.97042,0.9005,0.73865,0.81106,0.48786,1.47801,0.99625,2.04659,0.000374398,0.000374398,0.000374398
166,670.381,0.56305,0.33778,0.96222,0.89061,0.76646,0.80463,0.48505,1.48765,1.00148,2.02807,0.000367967,0.000367967,0.000367967
167,674.371,0.54804,0.32664,0.95114,0.86767,0.78134,0.8089,0.48522,1.48365,0.96146,2.05391,0.000361537,0.000361537,0.000361537
168,678.372,0.54323,0.32433,0.94464,0.90439,0.7512,0.81371,0.48837,1.5093,1.01516,2.07065,0.000355107,0.000355107,0.000355107
169,682.327,0.55328,0.32312,0.94742,0.90461,0.77294,0.83716,0.49697,1.50649,0.9694,2.0543,0.000348676,0.000348676,0.000348676
170,686.34,0.53673,0.3196,0.9504,0.89506,0.78091,0.81275,0.48461,1.51391,1.01977,2.08505,0.000342245,0.000342245,0.000342245
171,690.303,0.55144,0.33451,0.9478,0.885,0.78652,0.81194,0.47552,1.52503,0.97339,2.09312,0.000335815,0.000335815,0.000335815
172,694.299,0.54908,0.32615,0.94988,0.8654,0.77422,0.79391,0.47142,1.50738,1.0102,2.05806,0.000329385,0.000329385,0.000329385
173,698.293,0.54223,0.32593,0.94685,0.89664,0.7492,0.80079,0.48101,1.52169,1.02464,2.09127,0.000322954,0.000322954,0.000322954
174,702.287,0.53639,0.32134,0.94383,0.92633,0.7539,0.81069,0.48063,1.53021,1.00524,2.12352,0.000316523,0.000316523,0.000316523
