epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,6.31415,1.6715,2.13893,1.5745,0.65738,0.34072,0.42585,0.18107,2.05774,2.18534,2.4943,0.000466612,0.000466612,0.000466612
2,9.23222,1.59445,1.45052,1.5297,0.29178,0.40601,0.26204,0.11328,2.41362,4.04594,2.7198,0.000936722,0.000936722,0.000936722
3,12.0797,1.634,1.48812,1.59096,0.43229,0.44445,0.40519,0.17253,2.06303,4.04667,2.65144,0.00140054,0.00140054,0.00140054
4,14.8928,1.63647,1.48738,1.58459,0.44683,0.50732,0.46456,0.20652,2.14518,3.03359,2.43779,0.00140071,0.00140071,0.00140071
5,17.7938,1.63661,1.40375,1.60375,0.6791,0.45623,0.50877,0.25394,1.97468,2.00282,2.11503,0.00139127,0.00139127,0.00139127
6,20.6786,1.58218,1.3342,1.55711,0.60959,0.64007,0.64096,0.32475,1.7825,1.88124,1.85482,0.00138184,0.00138184,0.00138184
7,23.5524,1.55238,1.26577,1.53766,0.65354,0.6782,0.66816,0.35339,1.69622,1.55801,1.83244,0.00137241,0.00137241,0.00137241
8,26.481,1.5362,1.21851,1.53973,0.67141,0.67408,0.67165,0.36426,1.69375,1.46398,1.72826,0.00136298,0.00136298,0.00136298
9,29.3865,1.53278,1.20566,1.52411,0.75828,0.68173,0.74976,0.39826,1.64431,1.38281,1.72736,0.00135355,0.00135355,0.00135355
10,32.302,1.49491,1.1911,1.49506,0.71501,0.69631,0.73634,0.37781,1.66194,1.24161,1.73359,0.00134412,0.00134412,0.00134412
11,35.1073,1.45098,1.17416,1.47382,0.77457,0.7311,0.76993,0.41774,1.64508,1.11326,1.66572,0.00133469,0.00133469,0.00133469
12,37.9861,1.44141,1.14406,1.45946,0.67816,0.65697,0.70598,0.36518,1.69693,1.43608,1.7853,0.00132525,0.00132525,0.00132525
13,40.8321,1.4283,1.13229,1.4552,0.80559,0.73713,0.78232,0.4385,1.5505,1.20767,1.6169,0.00131582,0.00131582,0.00131582
