epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,6.81776,1.22991,4.01853,0.01859,0.32826,0.31475,0.27796,0.14708,1.53289,2.89833,0.03658,0.00053344,0.00053344,0.00053344
2,10.3137,1.49106,2.38467,0.02664,0.23339,0.29649,0.21884,0.08755,2.17391,2.47015,0.05611,0.00107819,0.00107819,0.00107819
3,13.7977,1.67974,2.20379,0.03015,0.28444,0.42654,0.22184,0.07688,2.3276,2.36196,0.05638,0.00161749,0.00161749,0.00161749
4,17.2727,1.7227,2.04352,0.03019,0.1949,0.35466,0.15,0.03971,2.75901,2.91922,0.07478,0.00164225,0.00164225,0.00164225
5,20.7445,1.79297,1.94742,0.03048,0.25996,0.26442,0.18432,0.05743,2.43863,3.22027,0.06159,0.00163399,0.00163399,0.00163399
6,24.2775,1.75158,1.86377,0.03024,0.44223,0.33016,0.3334,0.11487,2.43616,2.5765,0.06405,0.00162574,0.00162574,0.00162574
7,27.7517,1.77537,1.88591,0.03199,0.30575,0.48834,0.30247,0.12305,2.33935,3.4254,0.06013,0.00161749,0.00161749,0.00161749
8,31.2417,1.71039,1.90176,0.03032,0.32974,0.28381,0.18349,0.07212,2.45788,3.61968,0.06073,0.00160924,0.00160924,0.00160924
9,34.731,1.73938,1.73237,0.03009,0.52079,0.52492,0.48717,0.20638,2.19253,2.18071,0.05748,0.00160099,0.00160099,0.00160099
10,38.2868,1.67269,1.73295,0.02871,0.56926,0.50723,0.51342,0.21923,1.97454,2.06175,0.04961,0.00159274,0.00159274,0.00159274
11,41.9137,1.67141,1.69873,0.0285,0.60678,0.43816,0.45488,0.19401,1.9561,2.0571,0.04787,0.00158448,0.00158448,0.00158448
12,45.3986,1.5884,1.54711,0.02794,0.74395,0.54328,0.61621,0.29422,1.83937,1.51447,0.04366,0.00157623,0.00157623,0.00157623
13,48.9496,1.59481,1.56751,0.02743,0.64623,0.66258,0.66842,0.32715,1.75748,1.4296,0.04032,0.00156798,0.00156798,0.00156798
14,52.5115,1.58533,1.5639,0.02746,0.60692,0.48829,0.51098,0.23149,1.88242,1.63912,0.04557,0.00155973,0.00155973,0.00155973
15,55.9714,1.57042,1.58038,0.0268,0.62173,0.55901,0.5753,0.28516,1.75583,1.62006,0.03968,0.00155148,0.00155148,0.00155148
16,59.4671,1.48715,1.47453,0.02486,0.61035,0.57917,0.61947,0.30581,1.84431,1.46558,0.045,0.00154323,0.00154323,0.00154323
17,62.9966,1.55463,1.54708,0.02594,0.57093,0.62364,0.59679,0.30206,1.77574,1.66792,0.04208,0.00153497,0.00153497,0.00153497
18,66.4837,1.52223,1.46491,0.02498,0.66805,0.51423,0.61132,0.30903,1.74306,1.51408,0.04014,0.00152672,0.00152672,0.00152672
19,69.9919,1.50793,1.40878,0.02504,0.5951,0.49056,0.51416,0.25111,1.98323,2.00855,0.05125,0.00151847,0.00151847,0.00151847
20,73.5573,1.50743,1.44594,0.02542,0.71369,0.60189,0.68001,0.32857,1.81361,1.45368,0.04347,0.00151022,0.00151022,0.00151022
21,77.1225,1.48231,1.42786,0.02538,0.68708,0.48105,0.60447,0.32775,1.67051,1.50462,0.03992,0.00150197,0.00150197,0.00150197
22,80.6653,1.48035,1.42214,0.02451,0.57902,0.62616,0.63958,0.32064,1.70094,1.52338,0.03967,0.00149372,0.00149372,0.00149372
23,84.1333,1.46229,1.35942,0.02366,0.65844,0.70534,0.72511,0.40707,1.57688,1.20082,0.0345,0.00148546,0.00148546,0.00148546
24,87.7117,1.4458,1.29376,0.02414,0.65911,0.70534,0.7206,0.40478,1.58171,1.217,0.03541,0.00147721,0.00147721,0.00147721
25,91.1853,1.41233,1.33464,0.02322,0.72001,0.69782,0.73257,0.42521,1.54767,1.24608,0.03316,0.00146896,0.00146896,0.00146896
26,94.7676,1.39301,1.31739,0.02216,0.70703,0.68119,0.71191,0.40364,1.53424,1.17318,0.03378,0.00146071,0.00146071,0.00146071
27,98.2338,1.4104,1.35767,0.02315,0.76381,0.68175,0.73954,0.40499,1.60383,1.22274,0.03819,0.00145246,0.00145246,0.00145246
28,101.791,1.389,1.30504,0.02289,0.64454,0.68148,0.69033,0.36642,1.67213,1.3163,0.03767,0.00144421,0.00144421,0.00144421
29,105.25,1.39169,1.31065,0.02338,0.79414,0.65216,0.74247,0.42384,1.59097,1.22274,0.03699,0.00143595,0.00143595,0.00143595
30,108.725,1.39959,1.27378,0.02229,0.77663,0.71477,0.7849,0.45541,1.53438,1.15186,0.03426,0.0014277,0.0014277,0.0014277
31,112.287,1.40336,1.32076,0.02304,0.77777,0.67872,0.76182,0.41332,1.71146,1.25397,0.0411,0.00141945,0.00141945,0.00141945
32,115.767,1.36899,1.23297,0.02238,0.79018,0.66913,0.73354,0.41931,1.54237,1.26592,0.03392,0.0014112,0.0014112,0.0014112
33,119.233,1.36414,1.25591,0.02213,0.78394,0.73704,0.79066,0.46417,1.57762,1.0345,0.03438,0.00140295,0.00140295,0.00140295
34,122.857,1.38248,1.22225,0.02227,0.75402,0.68273,0.73266,0.42112,1.58883,1.16569,0.03555,0.0013947,0.0013947,0.0013947
35,126.334,1.33782,1.20193,0.02159,0.82487,0.65539,0.77627,0.46055,1.46033,1.1668,0.03212,0.00138644,0.00138644,0.00138644
36,129.814,1.32751,1.19361,0.02172,0.82749,0.71254,0.81566,0.4912,1.4756,0.94541,0.03141,0.00137819,0.00137819,0.00137819
37,133.375,1.34949,1.1984,0.02174,0.75565,0.67094,0.74736,0.39831,1.70824,1.1846,0.03765,0.00136994,0.00136994,0.00136994
38,136.84,1.45946,1.22734,0.02455,0.7567,0.72013,0.77758,0.45742,1.48005,1.19254,0.03076,0.00136169,0.00136169,0.00136169
39,140.383,1.36196,1.14895,0.02177,0.7206,0.68305,0.74446,0.43242,1.54877,1.09828,0.03349,0.00135344,0.00135344,0.00135344
40,143.851,1.32683,1.25192,0.02054,0.80018,0.64648,0.74636,0.43011,1.57455,1.19425,0.03518,0.00134519,0.00134519,0.00134519
41,147.313,1.31081,1.18385,0.02115,0.82152,0.63535,0.74469,0.41789,1.62326,1.24594,0.03606,0.00133693,0.00133693,0.00133693
42,150.775,1.32151,1.15328,0.0218,0.72908,0.72043,0.73519,0.44561,1.47625,1.06192,0.03225,0.00132868,0.00132868,0.00132868
43,154.25,1.27575,1.13108,0.02101,0.78377,0.73366,0.78215,0.47487,1.47346,1.13084,0.03173,0.00132043,0.00132043,0.00132043
44,157.809,1.28215,1.13245,0.02111,0.80245,0.72004,0.7581,0.44957,1.4941,1.14614,0.03065,0.00131218,0.00131218,0.00131218
45,161.264,1.30114,1.0945,0.02126,0.82542,0.70242,0.8013,0.46884,1.5627,1.10944,0.03288,0.00130393,0.00130393,0.00130393
46,164.733,1.28491,1.12479,0.02079,0.7684,0.73767,0.78809,0.4586,1.43273,1.14775,0.03128,0.00129568,0.00129568,0.00129568
47,168.198,1.27443,1.14381,0.02042,0.82351,0.73011,0.79346,0.48942,1.44086,1.07801,0.03098,0.00128742,0.00128742,0.00128742
48,171.684,1.28059,1.07938,0.02093,0.80589,0.75169,0.80515,0.47613,1.51016,0.99147,0.03386,0.00127917,0.00127917,0.00127917
49,175.133,1.31915,1.14057,0.02102,0.81254,0.73024,0.80023,0.46223,1.52833,1.00362,0.03416,0.00127092,0.00127092,0.00127092
50,178.665,1.23704,1.03461,0.01948,0.79057,0.70078,0.78824,0.48725,1.43858,0.98008,0.03079,0.00126267,0.00126267,0.00126267
51,182.108,1.30326,1.11893,0.02185,0.80067,0.68084,0.75773,0.46724,1.44694,1.22215,0.03103,0.00125442,0.00125442,0.00125442
52,185.576,1.24344,1.05277,0.02019,0.81387,0.74487,0.81269,0.49344,1.49047,0.99425,0.03316,0.00124617,0.00124617,0.00124617
53,189.138,1.28991,1.06499,0.02099,0.74074,0.75283,0.78066,0.47556,1.41213,1.18492,0.02981,0.00123791,0.00123791,0.00123791
54,192.587,1.23335,1.04526,0.01977,0.75381,0.68197,0.75458,0.46717,1.41369,1.10194,0.03004,0.00122966,0.00122966,0.00122966
55,196.033,1.27581,1.10186,0.02041,0.84527,0.70295,0.78678,0.47666,1.46579,1.00379,0.03166,0.00122141,0.00122141,0.00122141
56,199.569,1.1867,1.03097,0.01911,0.74214,0.67875,0.73996,0.43855,1.49101,1.16323,0.03401,0.00121316,0.00121316,0.00121316
57,203.029,1.24623,1.06846,0.01948,0.77047,0.71249,0.78809,0.47328,1.51171,1.06664,0.03291,0.00120491,0.00120491,0.00120491
58,206.5,1.2685,1.04893,0.02011,0.78116,0.75643,0.80829,0.50113,1.44479,1.05097,0.02997,0.00119666,0.00119666,0.00119666
59,210.067,1.26943,1.00944,0.0204,0.78977,0.70655,0.77052,0.46278,1.55428,1.00923,0.03416,0.0011884,0.0011884,0.0011884
60,213.534,1.30439,1.07521,0.02025,0.72543,0.76643,0.77911,0.4872,1.51105,0.97714,0.03422,0.00118015,0.00118015,0.00118015
61,217.007,1.2562,1.00304,0.01991,0.83631,0.6914,0.80415,0.50236,1.43998,1.06211,0.03155,0.0011719,0.0011719,0.0011719
62,220.636,1.20271,0.97302,0.01925,0.81367,0.69816,0.80301,0.48779,1.4198,1.05119,0.03103,0.00116365,0.00116365,0.00116365
63,224.094,1.1965,0.97951,0.01886,0.81691,0.78118,0.8104,0.49411,1.45367,1.1043,0.03097,0.0011554,0.0011554,0.0011554
64,227.602,1.21561,1.01729,0.01877,0.81036,0.77076,0.83751,0.53485,1.41319,0.96,0.02999,0.00114715,0.00114715,0.00114715
65,231.212,1.17773,0.9809,0.01776,0.7803,0.77379,0.82525,0.51658,1.38089,1.02552,0.02775,0.00113889,0.00113889,0.00113889
66,234.712,1.22805,1.03757,0.01938,0.81042,0.74235,0.81388,0.49988,1.44995,1.0049,0.03013,0.00113064,0.00113064,0.00113064
67,238.215,1.21588,0.98067,0.01846,0.77968,0.71071,0.78595,0.47643,1.48625,1.07639,0.03287,0.00112239,0.00112239,0.00112239
68,241.789,1.17649,0.96568,0.01827,0.82736,0.72439,0.8128,0.48931,1.49895,0.97281,0.03189,0.00111414,0.00111414,0.00111414
69,245.273,1.17743,0.91946,0.01839,0.76257,0.79349,0.83168,0.5252,1.41689,0.94345,0.03024,0.00110589,0.00110589,0.00110589
70,248.794,1.18572,0.93384,0.01809,0.77391,0.75175,0.80057,0.51411,1.42383,0.96241,0.02941,0.00109764,0.00109764,0.00109764
71,252.287,1.16909,0.98446,0.01779,0.79223,0.78188,0.8243,0.53356,1.36534,0.99486,0.02834,0.00108938,0.00108938,0.00108938
72,255.817,1.18198,0.92548,0.01809,0.75505,0.76598,0.80821,0.52062,1.37461,0.95213,0.02881,0.00108113,0.00108113,0.00108113
73,259.312,1.19573,0.98791,0.01863,0.76197,0.73338,0.79002,0.50312,1.4389,0.9974,0.02962,0.00107288,0.00107288,0.00107288
74,262.869,1.21855,1.01427,0.01863,0.76489,0.71866,0.79188,0.50468,1.40929,0.99529,0.0294,0.00106463,0.00106463,0.00106463
75,266.364,1.16321,0.92366,0.01854,0.82112,0.71721,0.79124,0.50449,1.46097,1.01896,0.0319,0.00105638,0.00105638,0.00105638
76,269.871,1.17435,0.9068,0.01852,0.83142,0.7558,0.8259,0.5315,1.41573,0.94708,0.02955,0.00104813,0.00104813,0.00104813
77,273.384,1.15113,0.91156,0.01709,0.86822,0.72505,0.8296,0.52184,1.42912,0.91456,0.02947,0.00103987,0.00103987,0.00103987
78,276.876,1.13296,0.86368,0.01738,0.87732,0.74075,0.83848,0.53978,1.33333,0.91046,0.02795,0.00103162,0.00103162,0.00103162
79,280.489,1.12001,0.85521,0.01754,0.8291,0.73875,0.8253,0.52912,1.30684,0.9794,0.02704,0.00102337,0.00102337,0.00102337
80,284.058,1.12924,0.89288,0.01746,0.82682,0.72898,0.79614,0.50613,1.4101,0.98426,0.0298,0.00101512,0.00101512,0.00101512
81,287.558,1.11712,0.87872,0.017,0.86741,0.74887,0.82971,0.52628,1.3612,0.9765,0.02887,0.00100687,0.00100687,0.00100687
82,291.061,1.12576,0.83645,0.01756,0.80107,0.73603,0.81977,0.53269,1.3731,0.94464,0.02992,0.000998616,0.000998616,0.000998616
83,294.563,1.14048,0.87814,0.01699,0.9303,0.72879,0.82787,0.54652,1.30294,0.965,0.02771,0.000990365,0.000990365,0.000990365
84,298.179,1.0874,0.83185,0.01743,0.89733,0.6791,0.82465,0.55145,1.2932,0.94231,0.02652,0.000982113,0.000982113,0.000982113
85,301.783,1.11414,0.8565,0.01708,0.81004,0.7474,0.81968,0.52619,1.40145,0.9444,0.02972,0.000973861,0.000973861,0.000973861
86,305.344,1.09463,0.85943,0.01778,0.79726,0.7251,0.7955,0.51838,1.36142,1.02779,0.0282,0.00096561,0.00096561,0.00096561
87,308.839,1.09706,0.82908,0.01685,0.83732,0.72483,0.82184,0.53385,1.34764,0.905,0.02779,0.000957358,0.000957358,0.000957358
88,312.348,1.12588,0.88002,0.01777,0.82935,0.71256,0.80256,0.51339,1.4009,0.97374,0.02894,0.000949106,0.000949106,0.000949106
89,315.841,1.063,0.84589,0.01674,0.89306,0.74348,0.84423,0.53702,1.36553,0.83451,0.02887,0.000940855,0.000940855,0.000940855
90,319.323,1.09407,0.83733,0.01627,0.83557,0.79539,0.84576,0.53499,1.42838,0.79989,0.03052,0.000932603,0.000932603,0.000932603
91,322.806,1.09378,0.80174,0.01669,0.83534,0.79659,0.84482,0.5409,1.39266,0.86326,0.02855,0.000924352,0.000924352,0.000924352
92,326.379,1.07258,0.80616,0.01668,0.81716,0.72833,0.79682,0.51093,1.37612,1.01627,0.02831,0.0009161,0.0009161,0.0009161
93,329.869,1.04451,0.78219,0.01622,0.85285,0.71865,0.80418,0.50379,1.41636,1.02948,0.02962,0.000907848,0.000907848,0.000907848
94,333.36,1.04362,0.78601,0.01569,0.75457,0.76571,0.78591,0.51307,1.39365,1.0038,0.02952,0.000899597,0.000899597,0.000899597
95,336.835,1.07201,0.78771,0.01643,0.86004,0.71109,0.78865,0.5046,1.41055,1.10518,0.03037,0.000891345,0.000891345,0.000891345
96,340.311,1.07704,0.77579,0.01645,0.83212,0.78138,0.81946,0.53114,1.31734,0.92027,0.02767,0.000883093,0.000883093,0.000883093
97,343.867,1.03236,0.76988,0.01589,0.80525,0.79692,0.84001,0.54314,1.34317,0.87135,0.02814,0.000874842,0.000874842,0.000874842
98,347.41,1.0329,0.75883,0.01572,0.81671,0.78466,0.83466,0.54479,1.2705,0.97531,0.02627,0.00086659,0.00086659,0.00086659
99,350.881,1.04881,0.82014,0.01576,0.80223,0.7772,0.81749,0.51832,1.39615,0.95131,0.02982,0.000858338,0.000858338,0.000858338
100,354.376,1.05193,0.81875,0.0157,0.87468,0.73407,0.81662,0.52573,1.35436,0.96135,0.02788,0.000850087,0.000850087,0.000850087
101,357.834,1.0327,0.7667,0.01604,0.79384,0.75062,0.81453,0.51786,1.36708,1.00335,0.02834,0.000841835,0.000841835,0.000841835
102,361.325,1.02567,0.71756,0.01548,0.8473,0.74057,0.82788,0.53229,1.35115,0.98422,0.02786,0.000833583,0.000833583,0.000833583
103,364.841,1.03943,0.77601,0.01587,0.86165,0.75996,0.80277,0.49985,1.41676,1.0287,0.02987,0.000825332,0.000825332,0.000825332
104,368.318,0.99783,0.73026,0.01543,0.82906,0.77081,0.81728,0.53493,1.3609,0.96154,0.02824,0.00081708,0.00081708,0.00081708
105,371.779,1.01274,0.76791,0.01628,0.80023,0.75314,0.80483,0.54095,1.3228,0.9984,0.02789,0.000808828,0.000808828,0.000808828
106,375.251,1.00543,0.7755,0.0155,0.78538,0.79402,0.83108,0.54382,1.33334,0.91083,0.02774,0.000800577,0.000800577,0.000800577
107,378.753,1.02303,0.75128,0.01488,0.84707,0.75576,0.82016,0.53621,1.34425,0.94861,0.02778,0.000792325,0.000792325,0.000792325
108,382.273,0.99097,0.7444,0.0145,0.87471,0.72763,0.82932,0.54161,1.31571,0.91066,0.02776,0.000784073,0.000784073,0.000784073
109,385.752,0.99215,0.73189,0.01496,0.87341,0.71796,0.8265,0.53548,1.31139,0.94273,0.02746,0.000775822,0.000775822,0.000775822
110,389.218,0.99652,0.73172,0.01535,0.8509,0.78981,0.84704,0.56149,1.34687,0.84617,0.02832,0.00076757,0.00076757,0.00076757
111,392.809,0.97989,0.73166,0.01509,0.84032,0.76371,0.83085,0.53069,1.35832,0.92342,0.02777,0.000759318,0.000759318,0.000759318
112,396.296,0.9944,0.70325,0.01505,0.80252,0.72908,0.7598,0.47855,1.39561,1.19358,0.0293,0.000751067,0.000751067,0.000751067
113,399.763,1.01475,0.72537,0.01567,0.81735,0.7317,0.79406,0.51639,1.37476,1.00619,0.02874,0.000742815,0.000742815,0.000742815
114,403.317,0.97543,0.71254,0.01443,0.84758,0.75707,0.83093,0.5451,1.32674,0.91622,0.02804,0.000734564,0.000734564,0.000734564
115,406.78,0.98943,0.71987,0.01496,0.85508,0.77146,0.84656,0.53884,1.3902,0.8605,0.02905,0.000726312,0.000726312,0.000726312
116,410.252,0.95845,0.67094,0.01472,0.8907,0.7494,0.84453,0.53088,1.38158,0.89064,0.0285,0.00071806,0.00071806,0.00071806
117,413.701,0.95846,0.66166,0.01453,0.80366,0.81488,0.8413,0.53603,1.39088,0.91709,0.0289,0.000709809,0.000709809,0.000709809
118,417.168,0.95818,0.6409,0.01487,0.77741,0.77828,0.80217,0.51951,1.33686,1.02434,0.02739,0.000701557,0.000701557,0.000701557
119,420.667,0.92784,0.6456,0.01407,0.84455,0.79605,0.8125,0.54527,1.32734,0.97645,0.02749,0.000693305,0.000693305,0.000693305
120,424.17,0.94064,0.68571,0.01392,0.83518,0.79756,0.82251,0.54262,1.31181,0.86611,0.02678,0.000685054,0.000685054,0.000685054
121,427.638,0.95486,0.65615,0.01456,0.842,0.76228,0.81711,0.53785,1.36932,0.93832,0.02843,0.000676802,0.000676802,0.000676802
122,431.117,0.96605,0.66139,0.01427,0.85427,0.78026,0.82538,0.53215,1.39198,0.93885,0.0291,0.00066855,0.00066855,0.00066855
123,434.591,0.99451,0.70713,0.01527,0.88447,0.6766,0.79838,0.54229,1.29283,0.96826,0.02638,0.000660299,0.000660299,0.000660299
124,438.133,0.96376,0.64949,0.01464,0.85001,0.78077,0.82133,0.5488,1.28556,0.98351,0.02639,0.000652047,0.000652047,0.000652047
125,441.597,0.94315,0.64988,0.01461,0.85625,0.76464,0.83672,0.54039,1.3451,0.96873,0.02827,0.000643795,0.000643795,0.000643795
126,445.07,0.93942,0.64058,0.01423,0.85021,0.80379,0.83389,0.54948,1.29444,1.00605,0.02636,0.000635544,0.000635544,0.000635544
127,448.52,0.9127,0.61091,0.01344,0.84053,0.79904,0.83652,0.54789,1.30826,0.94954,0.0262,0.000627292,0.000627292,0.000627292
128,451.993,0.91628,0.66257,0.01391,0.83429,0.77764,0.82657,0.53345,1.31331,1.03607,0.02675,0.00061904,0.00061904,0.00061904
129,455.428,0.94566,0.66006,0.01486,0.8499,0.78177,0.8398,0.52852,1.35456,0.94418,0.02797,0.000610789,0.000610789,0.000610789
130,458.942,0.88849,0.60873,0.01352,0.83691,0.79697,0.81758,0.52475,1.34967,1.01452,0.02787,0.000602537,0.000602537,0.000602537
131,462.406,0.93016,0.66717,0.01415,0.8366,0.75167,0.81344,0.51746,1.36096,1.00591,0.02823,0.000594286,0.000594286,0.000594286
132,465.869,0.92517,0.65536,0.0143,0.84155,0.76786,0.82239,0.53717,1.32461,1.04007,0.02684,0.000586034,0.000586034,0.000586034
133,469.334,0.87973,0.61552,0.01299,0.81879,0.76335,0.81334,0.54977,1.26503,1.00233,0.02591,0.000577782,0.000577782,0.000577782
134,472.794,0.89512,0.60589,0.01292,0.91622,0.75782,0.8494,0.56033,1.32585,0.86521,0.02803,0.000569531,0.000569531,0.000569531
135,476.227,0.92158,0.65599,0.01408,0.82349,0.78007,0.81587,0.53996,1.30461,1.00786,0.02762,0.000561279,0.000561279,0.000561279
136,479.743,0.86148,0.58148,0.01274,0.85801,0.72763,0.81272,0.53505,1.36227,0.97222,0.02866,0.000553027,0.000553027,0.000553027
137,483.176,0.90296,0.58841,0.0136,0.8291,0.7808,0.82697,0.54848,1.32102,0.97973,0.02719,0.000544776,0.000544776,0.000544776
138,486.629,0.85222,0.57659,0.01346,0.84123,0.75065,0.8148,0.53664,1.3467,0.98513,0.02763,0.000536524,0.000536524,0.000536524
139,490.074,0.86895,0.5849,0.01338,0.85626,0.77038,0.83087,0.54659,1.30576,0.98187,0.02712,0.000528272,0.000528272,0.000528272
140,493.54,0.87092,0.61282,0.01345,0.85587,0.78233,0.83915,0.55056,1.34462,0.89176,0.02813,0.000520021,0.000520021,0.000520021
141,497.024,0.87879,0.60701,0.01322,0.86905,0.75636,0.82352,0.53796,1.37104,0.85494,0.02846,0.000511769,0.000511769,0.000511769
142,500.486,0.84657,0.57549,0.01283,0.81268,0.80922,0.82675,0.54012,1.36473,0.90329,0.02796,0.000503517,0.000503517,0.000503517
143,503.938,0.87917,0.58826,0.01288,0.8046,0.7682,0.82053,0.54855,1.32563,0.8843,0.02738,0.000495266,0.000495266,0.000495266
144,507.4,0.88881,0.5817,0.01301,0.8193,0.75578,0.82022,0.53211,1.36914,0.93153,0.02819,0.000487014,0.000487014,0.000487014
145,510.866,0.8627,0.58665,0.01345,0.85842,0.76358,0.81955,0.54186,1.3484,0.97937,0.02803,0.000478762,0.000478762,0.000478762
146,514.349,0.85805,0.59336,0.01236,0.88572,0.73077,0.82844,0.55306,1.2946,0.95297,0.02656,0.000470511,0.000470511,0.000470511
147,517.924,0.82948,0.5704,0.01249,0.88315,0.78225,0.83843,0.53819,1.37224,0.91853,0.02825,0.000462259,0.000462259,0.000462259
148,521.424,0.82237,0.54909,0.01196,0.8473,0.82149,0.83242,0.55498,1.33339,0.86731,0.02735,0.000454007,0.000454007,0.000454007
149,524.901,0.82987,0.60329,0.01249,0.77832,0.8114,0.81773,0.54428,1.33776,0.94697,0.02752,0.000445756,0.000445756,0.000445756
150,528.395,0.78842,0.50875,0.01178,0.86581,0.79586,0.83823,0.55473,1.32495,0.94136,0.02698,0.000437504,0.000437504,0.000437504
151,531.902,0.82694,0.53741,0.01219,0.87987,0.78762,0.8326,0.54383,1.32423,0.99548,0.02707,0.000429253,0.000429253,0.000429253
152,535.5,0.81172,0.52457,0.01241,0.84786,0.79122,0.82555,0.54127,1.34736,0.9601,0.02739,0.000421001,0.000421001,0.000421001
153,539.02,0.80874,0.52387,0.01198,0.9111,0.72043,0.82901,0.54299,1.3442,0.94456,0.02738,0.000412749,0.000412749,0.000412749
154,542.526,0.79811,0.53195,0.01218,0.89228,0.76406,0.81729,0.52271,1.37075,1.02219,0.02856,0.000404498,0.000404498,0.000404498
155,546.005,0.79943,0.52642,0.01185,0.90104,0.74954,0.81928,0.53015,1.36616,1.008,0.02736,0.000396246,0.000396246,0.000396246
156,549.514,0.8017,0.53265,0.01189,0.88787,0.76817,0.83008,0.5587,1.3095,0.95772,0.02672,0.000387994,0.000387994,0.000387994
157,553.016,0.79557,0.52943,0.01188,0.85942,0.76104,0.82754,0.55329,1.32696,0.94173,0.02694,0.000379743,0.000379743,0.000379743
158,556.568,0.79071,0.54985,0.01199,0.87271,0.78233,0.83897,0.54663,1.35906,0.96218,0.02765,0.000371491,0.000371491,0.000371491
