epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,254.081,0.61281,0.37122,0.95036,0.87386,0.78156,0.84696,0.50061,1.51068,0.9154,1.76201,0.00113898,0.00113898,0.00113898
43,257.299,0.60564,0.37033,0.94892,0.89078,0.80128,0.8606,0.50197,1.54382,0.88707,1.77638,0.00113191,0.00113191,0.00113191
44,260.515,0.59191,0.36466,0.94181,0.85758,0.79777,0.84082,0.49757,1.51167,0.96334,1.76483,0.00112484,0.00112484,0.00112484
45,263.712,0.60342,0.36827,0.94521,0.86693,0.76958,0.83616,0.50197,1.55411,1.03357,1.80233,0.00111776,0.00111776,0.00111776
46,266.89,0.59297,0.36388,0.94111,0.8769,0.79249,0.84541,0.49055,1.50972,0.97991,1.72961,0.00111069,0.00111069,0.00111069
47,270.111,0.5847,0.35941,0.92981,0.92657,0.73375,0.80156,0.47717,1.51618,1.05001,1.72454,0.00110362,0.00110362,0.00110362
48,273.344,0.5889,0.359,0.92931,0.83444,0.79512,0.80534,0.47071,1.55637,1.01572,1.75376,0.00109654,0.00109654,0.00109654
49,276.52,0.58721,0.35908,0.93262,0.89969,0.7713,0.82888,0.4806,1.51693,0.97125,1.70693,0.00108947,0.00108947,0.00108947
50,279.721,0.56468,0.34739,0.92387,0.90455,0.77701,0.79833,0.47401,1.53325,1.07499,1.72914,0.0010824,0.0010824,0.0010824
51,282.916,0.58861,0.35384,0.93676,0.921,0.77422,0.83741,0.49406,1.51052,0.93814,1.69507,0.00107532,0.00107532,0.00107532
52,286.122,0.57275,0.3538,0.93017,0.9018,0.79904,0.8334,0.48148,1.53033,0.95846,1.7596,0.00106825,0.00106825,0.00106825
53,289.354,0.57664,0.35326,0.92773,0.88017,0.75562,0.80886,0.4726,1.49411,0.97028,1.71079,0.00106118,0.00106118,0.00106118
54,292.578,0.57102,0.35283,0.93138,0.8876,0.78947,0.83623,0.49557,1.52653,0.94269,1.69397,0.0010541,0.0010541,0.0010541
55,295.78,0.55929,0.33666,0.92112,0.84121,0.78319,0.81965,0.49729,1.50518,0.96931,1.7396,0.00104703,0.00104703,0.00104703
56,299.029,0.56885,0.34133,0.92782,0.91869,0.75737,0.82419,0.49199,1.50268,0.94393,1.71793,0.00103995,0.00103995,0.00103995
57,302.234,0.5709,0.34578,0.92562,0.86293,0.77473,0.78766,0.47073,1.48239,1.03693,1.69193,0.00103288,0.00103288,0.00103288
58,305.45,0.55285,0.33356,0.91978,0.86767,0.77723,0.82972,0.48413,1.53024,1.02643,1.7483,0.00102581,0.00102581,0.00102581
59,308.62,0.56281,0.3431,0.92567,0.89198,0.79424,0.83502,0.50115,1.49512,0.97216,1.71802,0.00101873,0.00101873,0.00101873
60,311.81,0.55552,0.34122,0.9183,0.88023,0.7833,0.82629,0.49586,1.48692,0.96581,1.69582,0.00101166,0.00101166,0.00101166
61,314.974,0.55782,0.33843,0.92951,0.91122,0.74019,0.83661,0.50725,1.50277,1.00374,1.72396,0.00100459,0.00100459,0.00100459
62,318.197,0.55047,0.33525,0.92039,0.89028,0.73422,0.79733,0.47242,1.52577,1.03113,1.75525,0.000997513,0.000997513,0.000997513
63,321.423,0.54176,0.33294,0.92098,0.88589,0.78187,0.81321,0.48564,1.52336,0.96757,1.74514,0.00099044,0.00099044,0.00099044
64,324.552,0.55139,0.34932,0.92978,0.89223,0.77675,0.8225,0.49861,1.47521,0.95381,1.7354,0.000983366,0.000983366,0.000983366
65,327.612,0.53942,0.32724,0.91735,0.91938,0.77713,0.83385,0.50341,1.50108,0.95029,1.76817,0.000976293,0.000976293,0.000976293
66,330.676,0.53534,0.33012,0.91499,0.91629,0.76049,0.83076,0.50003,1.5094,1.03881,1.72869,0.000969219,0.000969219,0.000969219
67,333.801,0.54335,0.32611,0.91224,0.9271,0.73465,0.8314,0.50797,1.51333,1.08978,1.74414,0.000962146,0.000962146,0.000962146
