epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,3.92524,1.50649,2.29972,1.7081,0.00586,0.06789,0.00176,0.00084,4.76861,inf,85.2233,0.00053344,0.00053344,0.00053344
2,7.99823,1.90295,2.38322,2.0442,0.00586,0.06789,0.00176,0.00084,nan,nan,nan,0.0010764,0.0010764,0.0010764
3,12.1129,1.92933,2.31883,2.02419,0.00586,0.06789,0.00176,0.00084,nan,nan,nan,0.0016121,0.0016121,0.0016121
4,16.2008,1.85004,2.26541,1.98031,0.00586,0.06789,0.00176,0.00084,nan,nan,nan,0.00163399,0.00163399,0.00163399
5,20.376,1.77011,2.22229,1.90869,0.03805,0.32619,0.02996,0.00884,2.73945,38.0448,4.22867,0.00162299,0.00162299,0.00162299
6,24.5146,1.76645,2.1925,1.90358,0.04825,0.14013,0.01871,0.00536,nan,nan,nan,0.00161199,0.00161199,0.00161199
7,28.6399,1.69184,2.19303,1.8521,0.00439,0.39843,0.00307,0.001,nan,nan,nan,0.00160099,0.00160099,0.00160099
8,32.7337,1.67206,2.06691,1.80885,0.40838,0.34821,0.28931,0.12806,2.0941,3.178,2.48721,0.00158998,0.00158998,0.00158998
9,36.9147,1.60088,2.00185,1.76594,0.38866,0.44811,0.38155,0.17072,1.91602,3.24328,2.2615,0.00157898,0.00157898,0.00157898
10,41.1026,1.57957,1.93806,1.74072,0.24623,0.25545,0.19302,0.07633,2.34645,3.41407,2.45345,0.00156798,0.00156798,0.00156798
11,45.1865,1.58871,1.96323,1.75929,0.49256,0.45241,0.42028,0.19672,1.9532,2.37566,2.25171,0.00155698,0.00155698,0.00155698
12,49.3917,1.53465,1.8505,1.68839,0.39989,0.50338,0.45728,0.20808,1.85381,2.41129,2.08496,0.00154598,0.00154598,0.00154598
13,53.5591,1.52385,1.80162,1.67833,0.39993,0.38017,0.36221,0.17337,1.89247,2.4552,2.16692,0.00153497,0.00153497,0.00153497
14,57.612,1.54123,1.83765,1.70092,0.50889,0.5688,0.54747,0.24642,1.83986,1.92839,2.12528,0.00152397,0.00152397,0.00152397
15,61.7123,1.48975,1.78277,1.65686,0.29938,0.4218,0.31818,0.14495,1.90182,3.00033,2.12613,0.00151297,0.00151297,0.00151297
16,65.731,1.48584,1.7227,1.63966,0.34131,0.55221,0.37827,0.17918,1.83394,2.37714,1.99512,0.00150197,0.00150197,0.00150197
17,69.7639,1.49338,1.76711,1.64482,0.37118,0.25325,0.27073,0.12339,2.05825,3.58556,2.23984,0.00149096,0.00149096,0.00149096
18,73.7399,1.42934,1.70036,1.60096,0.57096,0.4175,0.48584,0.22891,1.88038,1.95644,2.06214,0.00147996,0.00147996,0.00147996
19,77.7359,1.45241,1.65804,1.59708,0.64674,0.581,0.61574,0.31053,1.66189,1.70069,1.89035,0.00146896,0.00146896,0.00146896
20,81.8608,1.39357,1.6372,1.60806,0.58251,0.5282,0.50476,0.24516,1.8545,2.03317,1.99334,0.00145796,0.00145796,0.00145796
21,85.8698,1.41444,1.57176,1.59774,0.35054,0.42287,0.39972,0.18637,1.87908,2.28867,2.10369,0.00144696,0.00144696,0.00144696
