epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,6.86325,1.22991,4.01853,0.01859,0.32826,0.31475,0.27796,0.14708,1.53289,2.89833,0.03658,0.00053344,0.00053344,0.00053344
2,10.3667,1.50079,2.42055,0.02684,0.26222,0.27345,0.18194,0.07525,2.43093,2.73725,0.06453,0.00107867,0.00107867,0.00107867
3,15.5851,1.62177,2.2954,0.02899,0.30023,0.31217,0.20784,0.0619,2.55207,2.64274,0.06782,0.00161896,0.00161896,0.00161896
4,20.9809,1.72937,2.11963,0.03052,0.2573,0.31115,0.20747,0.05884,2.62578,2.7656,0.06737,0.0016445,0.0016445,0.0016445
5,26.5427,1.76629,2.01635,0.03048,0.27764,0.32909,0.21695,0.0687,2.33711,2.64417,0.06358,0.00163699,0.00163699,0.00163699
6,30.8881,1.73855,1.88012,0.03083,0.29652,0.28053,0.14223,0.05535,2.04702,3.5298,0.04993,0.00162949,0.00162949,0.00162949
7,35.1913,1.75393,1.91013,0.03126,0.37557,0.39596,0.33692,0.12661,2.07371,2.41122,0.05097,0.00162199,0.00162199,0.00162199
8,38.669,1.66841,1.86723,0.02904,0.57426,0.4495,0.4908,0.17223,2.06961,2.01308,0.05129,0.00161449,0.00161449,0.00161449
9,42.2635,1.6884,1.81563,0.02915,0.38122,0.36792,0.34072,0.15114,2.02967,2.3947,0.05104,0.00160699,0.00160699,0.00160699
10,45.761,1.68432,1.82898,0.02884,0.47038,0.43201,0.39997,0.15449,2.07012,2.19501,0.05058,0.00159949,0.00159949,0.00159949
11,49.3469,1.59626,1.73284,0.02675,0.64228,0.58137,0.59953,0.27158,1.84363,1.51727,0.04297,0.00159199,0.00159199,0.00159199
12,52.9912,1.54868,1.57175,0.02677,0.65936,0.51778,0.58496,0.27906,1.8005,1.6875,0.04053,0.00158448,0.00158448,0.00158448
13,56.6151,1.57027,1.60808,0.02677,0.6442,0.5282,0.56557,0.26686,1.78658,1.88843,0.04221,0.00157698,0.00157698,0.00157698
14,60.0922,1.54833,1.53722,0.02662,0.61307,0.60039,0.5567,0.27801,1.75504,1.62664,0.03977,0.00156948,0.00156948,0.00156948
15,63.5671,1.53696,1.56317,0.02581,0.70247,0.63132,0.6963,0.35229,1.68915,1.26368,0.03963,0.00156198,0.00156198,0.00156198
16,67.298,1.50287,1.48308,0.02502,0.6825,0.57455,0.64604,0.31354,1.92882,1.47139,0.04814,0.00155448,0.00155448,0.00155448
17,70.8919,1.51566,1.51587,0.02483,0.65343,0.64408,0.63222,0.33433,1.71873,1.54548,0.03985,0.00154698,0.00154698,0.00154698
18,74.4077,1.46176,1.43018,0.02381,0.7215,0.63118,0.69162,0.32621,1.816,1.39317,0.04106,0.00153947,0.00153947,0.00153947
19,77.8799,1.45979,1.38243,0.02425,0.70615,0.61945,0.66428,0.33886,1.67161,1.40881,0.03864,0.00153197,0.00153197,0.00153197
20,81.3572,1.49756,1.42948,0.02468,0.66766,0.57708,0.60855,0.28865,1.81103,1.48731,0.04212,0.00152447,0.00152447,0.00152447
21,84.8579,1.51672,1.40311,0.02558,0.69313,0.6209,0.69339,0.34841,1.67827,1.28341,0.03726,0.00151697,0.00151697,0.00151697
22,88.4244,1.48708,1.38644,0.02477,0.61508,0.67515,0.66252,0.34115,1.71601,1.33118,0.03821,0.00150947,0.00150947,0.00150947
23,91.9332,1.41477,1.38099,0.02291,0.67746,0.61634,0.67026,0.36227,1.66842,1.37104,0.03875,0.00150197,0.00150197,0.00150197
24,95.5519,1.47137,1.36655,0.02499,0.61853,0.61638,0.62349,0.34029,1.67361,1.41482,0.03768,0.00149447,0.00149447,0.00149447
25,99.0549,1.42846,1.33172,0.02347,0.62309,0.67086,0.65241,0.36893,1.60675,1.36682,0.03611,0.00148696,0.00148696,0.00148696
26,102.662,1.39848,1.29284,0.02239,0.58056,0.62282,0.62318,0.34157,1.61496,1.42955,0.03609,0.00147946,0.00147946,0.00147946
27,106.147,1.44409,1.38237,0.02384,0.64508,0.64422,0.70205,0.3832,1.59977,1.28478,0.03732,0.00147196,0.00147196,0.00147196
28,109.823,1.44904,1.29875,0.02451,0.70011,0.69389,0.7367,0.40533,1.59922,1.28424,0.03736,0.00146446,0.00146446,0.00146446
29,113.432,1.37194,1.28636,0.02326,0.81229,0.65653,0.74376,0.38037,1.69048,1.20152,0.04089,0.00145696,0.00145696,0.00145696
30,116.941,1.38865,1.24276,0.02175,0.77842,0.6766,0.77263,0.437,1.50389,1.15286,0.03231,0.00144946,0.00144946,0.00144946
31,120.555,1.3595,1.26709,0.02189,0.76631,0.72523,0.78146,0.46514,1.52205,1.1059,0.03259,0.00144195,0.00144195,0.00144195
32,124.166,1.31045,1.22929,0.0211,0.75841,0.66883,0.72479,0.41919,1.5469,1.25267,0.03462,0.00143445,0.00143445,0.00143445
33,127.65,1.36289,1.22,0.02224,0.72556,0.7096,0.75957,0.44146,1.5475,1.21428,0.03304,0.00142695,0.00142695,0.00142695
34,131.213,1.36194,1.23844,0.02204,0.75439,0.70805,0.76636,0.42023,1.60503,1.19267,0.03498,0.00141945,0.00141945,0.00141945
35,134.721,1.35635,1.1917,0.02172,0.75662,0.70183,0.72971,0.38982,1.61528,1.26638,0.03516,0.00141195,0.00141195,0.00141195
36,138.216,1.39793,1.24616,0.02313,0.78151,0.64894,0.735,0.4354,1.5152,1.20615,0.03367,0.00140445,0.00140445,0.00140445
37,141.71,1.39223,1.28901,0.02224,0.62538,0.59882,0.63572,0.36746,1.59173,1.37905,0.03527,0.00139695,0.00139695,0.00139695
38,145.201,1.41683,1.25354,0.02343,0.69772,0.70242,0.7437,0.40658,1.61505,1.23584,0.03611,0.00138944,0.00138944,0.00138944
39,148.709,1.39643,1.17573,0.0231,0.81549,0.69309,0.78371,0.42711,1.57281,1.12827,0.0348,0.00138194,0.00138194,0.00138194
40,152.291,1.35647,1.24764,0.02107,0.70984,0.65002,0.70027,0.39936,1.53914,1.29015,0.03457,0.00137444,0.00137444,0.00137444
41,155.793,1.32599,1.17121,0.02161,0.79524,0.65328,0.76172,0.41495,1.56736,1.12743,0.03342,0.00136694,0.00136694,0.00136694
42,159.292,1.32421,1.1919,0.02119,0.81557,0.73339,0.7958,0.46517,1.50673,1.06502,0.03228,0.00135944,0.00135944,0.00135944
43,162.892,1.3095,1.15191,0.02148,0.8114,0.75683,0.80385,0.46968,1.50306,1.05488,0.03168,0.00135194,0.00135194,0.00135194
44,166.492,1.31094,1.15638,0.02102,0.76022,0.73982,0.79532,0.44103,1.52398,1.14144,0.03282,0.00134444,0.00134444,0.00134444
45,170.085,1.29051,1.09992,0.02061,0.8415,0.71142,0.79772,0.46184,1.47372,1.11854,0.03193,0.00133693,0.00133693,0.00133693
46,173.593,1.30941,1.12529,0.02088,0.80763,0.73155,0.78499,0.46711,1.50206,1.03917,0.03329,0.00132943,0.00132943,0.00132943
47,177.094,1.2863,1.11917,0.02056,0.81663,0.67617,0.78525,0.4775,1.47033,1.02933,0.0329,0.00132193,0.00132193,0.00132193
48,180.708,1.28931,1.07942,0.02105,0.79889,0.70326,0.80299,0.48889,1.48717,1.0462,0.03223,0.00131443,0.00131443,0.00131443
49,184.312,1.30421,1.16479,0.0204,0.67428,0.73009,0.75613,0.45118,1.4893,1.09615,0.03224,0.00130693,0.00130693,0.00130693
50,187.829,1.26133,1.08847,0.0199,0.82307,0.70861,0.79844,0.48634,1.42761,0.97025,0.03093,0.00129943,0.00129943,0.00129943
51,191.398,1.28061,1.1324,0.02164,0.68559,0.81404,0.78151,0.46763,1.46844,1.12388,0.0312,0.00129193,0.00129193,0.00129193
52,194.914,1.22234,1.07452,0.01954,0.75557,0.72564,0.77833,0.44909,1.51884,1.04298,0.03459,0.00128442,0.00128442,0.00128442
53,198.415,1.28779,1.06377,0.02078,0.81538,0.64787,0.76145,0.44579,1.54985,1.08084,0.03384,0.00127692,0.00127692,0.00127692
54,201.914,1.22286,1.04814,0.01939,0.76515,0.76366,0.80083,0.48568,1.50146,0.96615,0.0318,0.00126942,0.00126942,0.00126942
55,205.422,1.29437,1.11615,0.02114,0.87515,0.67875,0.79151,0.45503,1.56636,1.03578,0.03425,0.00126192,0.00126192,0.00126192
56,208.947,1.24356,1.05983,0.02017,0.85362,0.7323,0.80368,0.45789,1.53073,1.07416,0.0343,0.00125442,0.00125442,0.00125442
57,212.558,1.31283,1.08921,0.02076,0.78636,0.76174,0.79061,0.44649,1.60073,1.10927,0.0372,0.00124692,0.00124692,0.00124692
58,216.065,1.27954,1.01442,0.02056,0.85718,0.76211,0.84463,0.52594,1.42247,0.84981,0.03149,0.00123941,0.00123941,0.00123941
59,219.679,1.25517,1.00946,0.02029,0.77907,0.75633,0.81753,0.50369,1.43711,0.98896,0.03104,0.00123191,0.00123191,0.00123191
60,223.203,1.24261,1.08076,0.0193,0.73993,0.721,0.78615,0.48726,1.41735,1.13423,0.02987,0.00122441,0.00122441,0.00122441
61,226.714,1.20863,0.99339,0.01871,0.7769,0.72371,0.81464,0.49073,1.43757,1.07044,0.02996,0.00121691,0.00121691,0.00121691
62,230.235,1.20038,0.99232,0.01874,0.83419,0.71319,0.79912,0.45827,1.48134,1.12481,0.03145,0.00120941,0.00120941,0.00120941
63,233.808,1.20479,0.99771,0.01923,0.78972,0.70859,0.77246,0.47302,1.46278,1.05972,0.03186,0.00120191,0.00120191,0.00120191
64,237.325,1.22538,1.02487,0.01911,0.77854,0.78081,0.82276,0.52118,1.38729,0.95601,0.03015,0.00119441,0.00119441,0.00119441
65,240.849,1.18285,0.97662,0.01827,0.81215,0.71146,0.78994,0.4762,1.47902,1.04167,0.03131,0.0011869,0.0011869,0.0011869
66,244.359,1.20999,1.02726,0.01922,0.77679,0.67778,0.75738,0.44523,1.51786,1.18409,0.03428,0.0011794,0.0011794,0.0011794
67,247.856,1.19922,0.99547,0.01834,0.80019,0.75419,0.81744,0.48689,1.5298,0.93942,0.03191,0.0011719,0.0011719,0.0011719
68,251.376,1.18887,1.01588,0.01882,0.866,0.70737,0.77807,0.48599,1.47488,1.01109,0.03119,0.0011644,0.0011644,0.0011644
69,254.846,1.15764,0.94622,0.01812,0.75603,0.70098,0.77916,0.48066,1.36729,0.96713,0.02868,0.0011569,0.0011569,0.0011569
70,258.32,1.1836,0.96959,0.01796,0.83165,0.66044,0.78146,0.46406,1.51925,1.17547,0.03316,0.0011494,0.0011494,0.0011494
71,261.778,1.17289,0.97727,0.01796,0.81,0.72343,0.79614,0.48739,1.48611,1.00053,0.03236,0.0011419,0.0011419,0.0011419
72,265.254,1.18415,0.91062,0.01834,0.81961,0.6992,0.79881,0.49654,1.38048,0.99277,0.02898,0.00113439,0.00113439,0.00113439
73,268.749,1.16553,0.9582,0.0184,0.81886,0.7396,0.80497,0.49925,1.43331,0.9367,0.02971,0.00112689,0.00112689,0.00112689
74,272.29,1.19107,1.02682,0.01789,0.80236,0.78869,0.82778,0.51611,1.37327,1.00931,0.02819,0.00111939,0.00111939,0.00111939
75,275.746,1.13996,0.96214,0.01756,0.857,0.67945,0.80813,0.50245,1.39439,1.05483,0.02879,0.00111189,0.00111189,0.00111189
76,279.23,1.17224,0.92669,0.01833,0.76818,0.74445,0.78001,0.47403,1.38514,1.08913,0.02866,0.00110439,0.00110439,0.00110439
77,282.683,1.1332,0.91385,0.01672,0.79031,0.75169,0.79319,0.47643,1.48601,1.03891,0.03157,0.00109689,0.00109689,0.00109689
78,286.127,1.12945,0.85249,0.01733,0.86739,0.7514,0.83246,0.53822,1.41589,0.89126,0.03013,0.00108938,0.00108938,0.00108938
79,289.748,1.13568,0.84763,0.01786,0.83415,0.73552,0.81235,0.49081,1.49153,1.00504,0.03281,0.00108188,0.00108188,0.00108188
80,293.211,1.12273,0.89004,0.01728,0.75419,0.79967,0.82055,0.52418,1.40461,0.97163,0.02921,0.00107438,0.00107438,0.00107438
81,296.693,1.10174,0.89035,0.01671,0.852,0.71316,0.81649,0.51827,1.44909,0.92783,0.03101,0.00106688,0.00106688,0.00106688
82,300.167,1.10004,0.84821,0.01711,0.8564,0.73621,0.81503,0.50275,1.49035,0.93528,0.03319,0.00105938,0.00105938,0.00105938
83,303.626,1.12804,0.89702,0.01689,0.85245,0.76462,0.83197,0.52742,1.39091,0.95272,0.02869,0.00105188,0.00105188,0.00105188
84,307.175,1.08498,0.83623,0.01736,0.81166,0.74594,0.79349,0.49932,1.38077,0.99509,0.02898,0.00104438,0.00104438,0.00104438
85,310.63,1.10847,0.85834,0.01715,0.83521,0.7807,0.79543,0.50344,1.43538,0.96891,0.03049,0.00103687,0.00103687,0.00103687
86,314.108,1.08867,0.86713,0.01754,0.78425,0.74405,0.76657,0.49228,1.41858,1.01912,0.02965,0.00102937,0.00102937,0.00102937
87,317.593,1.09554,0.86057,0.01689,0.86442,0.7932,0.84418,0.52548,1.40832,0.8603,0.02935,0.00102187,0.00102187,0.00102187
88,321.073,1.12736,0.90248,0.01764,0.80562,0.76114,0.82621,0.5303,1.39725,0.90634,0.0287,0.00101437,0.00101437,0.00101437
89,324.565,1.06551,0.85115,0.01666,0.83073,0.80019,0.84264,0.52831,1.47299,0.89646,0.03253,0.00100687,0.00100687,0.00100687
90,328.027,1.08868,0.83491,0.01654,0.83756,0.75172,0.81371,0.52375,1.38968,0.98943,0.02927,0.000999367,0.000999367,0.000999367
91,331.509,1.08008,0.83021,0.01629,0.86739,0.74197,0.8294,0.55399,1.31229,0.93084,0.02684,0.000991865,0.000991865,0.000991865
92,335.133,1.12663,0.84555,0.01774,0.79319,0.74487,0.82843,0.52389,1.35283,0.96266,0.02836,0.000984363,0.000984363,0.000984363
93,338.679,1.06518,0.80976,0.01629,0.80092,0.79104,0.80979,0.51509,1.38239,1.03232,0.02862,0.000976862,0.000976862,0.000976862
94,342.148,1.07586,0.82649,0.01635,0.77465,0.80884,0.83668,0.52483,1.44345,0.90486,0.03096,0.000969361,0.000969361,0.000969361
