epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,124.242,0.90612,0.81134,1.22678,0.77743,0.77396,0.80553,0.51242,1.37725,1.09389,1.68383,0.00053344,0.00053344,0.00053344
2,128.383,0.98745,0.91024,1.29877,0.70562,0.7451,0.76933,0.46398,1.42834,1.15465,1.714,0.00107724,0.00107724,0.00107724
3,132.457,1.0214,0.99485,1.31128,0.73305,0.70962,0.76067,0.46948,1.40517,1.16768,1.71346,0.00161463,0.00161463,0.00161463
4,136.47,1.06072,1.01493,1.32279,0.59568,0.67161,0.64758,0.38019,1.56685,1.32866,1.85992,0.00163788,0.00163788,0.00163788
5,140.502,1.11891,1.07352,1.36272,0.64608,0.6838,0.66766,0.36841,1.60752,1.42954,1.82734,0.00162817,0.00162817,0.00162817
6,144.508,1.12763,1.06906,1.37313,0.68844,0.59469,0.66271,0.37717,1.56468,1.42394,1.84803,0.00161846,0.00161846,0.00161846
7,148.554,1.09966,1.02944,1.35971,0.70543,0.67489,0.70999,0.42504,1.4087,1.31191,1.68501,0.00160875,0.00160875,0.00160875
8,152.574,1.13089,1.061,1.38013,0.61045,0.71323,0.66181,0.36992,1.51588,1.38721,1.80789,0.00159905,0.00159905,0.00159905
9,156.584,1.12037,1.12192,1.38358,0.72404,0.71721,0.73631,0.44363,1.47796,1.09708,1.78557,0.00158934,0.00158934,0.00158934
10,160.678,1.09653,1.0495,1.35927,0.72022,0.75516,0.75038,0.4283,1.45894,1.1629,1.72138,0.00157963,0.00157963,0.00157963
11,164.697,1.13102,1.08853,1.39199,0.74592,0.73982,0.77147,0.4651,1.38661,1.08247,1.71643,0.00156992,0.00156992,0.00156992
12,168.72,1.10571,1.06801,1.37217,0.78881,0.71889,0.7646,0.44954,1.46379,1.23532,1.74159,0.00156021,0.00156021,0.00156021
13,172.722,1.10714,1.04337,1.37702,0.72379,0.67747,0.7406,0.41979,1.54025,1.18242,1.81537,0.00155051,0.00155051,0.00155051
