epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,124.257,0.67311,0.55194,1.08967,0.78657,0.76571,0.82796,0.54913,1.2372,0.86402,1.55993,0.00053344,0.00053344,0.00053344
2,128.422,0.74294,0.60146,1.14344,0.78327,0.71576,0.79517,0.52774,1.27994,0.91854,1.66391,0.00107819,0.00107819,0.00107819
3,132.512,0.79499,0.66736,1.1638,0.76384,0.74214,0.8037,0.51815,1.30599,0.95289,1.62535,0.00161749,0.00161749,0.00161749
4,136.615,0.82043,0.6852,1.17352,0.6789,0.72118,0.76592,0.46892,1.33065,1.16808,1.70454,0.00164225,0.00164225,0.00164225
5,140.665,0.84237,0.73308,1.18097,0.78873,0.72006,0.75663,0.44196,1.41359,0.99563,1.77922,0.00163399,0.00163399,0.00163399
6,144.728,0.86631,0.73733,1.20153,0.68385,0.79492,0.77381,0.46461,1.38014,0.98535,1.73014,0.00162574,0.00162574,0.00162574
7,148.783,0.86414,0.74024,1.20059,0.73676,0.6614,0.73555,0.46103,1.40652,1.05956,1.73732,0.00161749,0.00161749,0.00161749
8,152.857,0.853,0.71737,1.18642,0.70403,0.75401,0.7387,0.46181,1.37749,1.10208,1.70414,0.00160924,0.00160924,0.00160924
9,156.949,0.85672,0.75085,1.21064,0.74955,0.673,0.75019,0.46031,1.35078,1.01296,1.71164,0.00160099,0.00160099,0.00160099
10,161.024,0.86698,0.72618,1.20149,0.80305,0.68861,0.77007,0.47129,1.3877,0.99467,1.68117,0.00159274,0.00159274,0.00159274
11,165.103,0.88308,0.76669,1.21891,0.78912,0.66473,0.76637,0.45167,1.41609,1.08107,1.77031,0.00158448,0.00158448,0.00158448
12,169.176,0.85937,0.72586,1.19453,0.81273,0.68128,0.77569,0.48832,1.37041,1.05077,1.70654,0.00157623,0.00157623,0.00157623
13,173.257,0.89044,0.74047,1.21986,0.74914,0.7191,0.76285,0.47236,1.4039,1.07297,1.7423,0.00156798,0.00156798,0.00156798
14,177.329,0.89568,0.76376,1.22156,0.77664,0.72043,0.77762,0.48145,1.39261,1.06467,1.69594,0.00155973,0.00155973,0.00155973
15,181.391,0.86115,0.76488,1.19732,0.73156,0.74015,0.76286,0.49083,1.27948,1.07546,1.67866,0.00155148,0.00155148,0.00155148
16,185.476,0.91189,0.75742,1.23268,0.78318,0.67478,0.73113,0.434,1.40307,1.11255,1.72703,0.00154323,0.00154323,0.00154323
17,189.532,0.90869,0.7831,1.22269,0.74395,0.77613,0.78859,0.51433,1.28188,0.94949,1.63954,0.00153497,0.00153497,0.00153497
18,193.594,0.87408,0.72858,1.21814,0.72561,0.6838,0.76393,0.49295,1.32625,1.04898,1.67244,0.00152672,0.00152672,0.00152672
19,197.614,0.86838,0.76621,1.20773,0.73918,0.673,0.73628,0.47299,1.36135,1.06855,1.64356,0.00151847,0.00151847,0.00151847
20,201.708,0.84278,0.72504,1.20283,0.78883,0.78429,0.81646,0.52707,1.30332,0.94082,1.58294,0.00151022,0.00151022,0.00151022
21,205.779,0.84994,0.70369,1.20112,0.73414,0.78912,0.79165,0.5084,1.31393,0.95458,1.64007,0.00150197,0.00150197,0.00150197
22,209.875,0.90269,0.76381,1.23839,0.78961,0.72328,0.76612,0.48316,1.35648,1.05197,1.67829,0.00149372,0.00149372,0.00149372
23,213.95,0.87202,0.74712,1.20178,0.83948,0.67452,0.79653,0.50288,1.397,1.02827,1.74722,0.00148546,0.00148546,0.00148546
24,218.057,0.83744,0.72153,1.17805,0.7171,0.7294,0.76637,0.47998,1.32143,1.00558,1.64643,0.00147721,0.00147721,0.00147721
25,222.159,0.86377,0.74722,1.20442,0.74449,0.75137,0.80287,0.50592,1.36312,0.9905,1.64384,0.00146896,0.00146896,0.00146896
26,226.26,0.84815,0.69917,1.18557,0.80923,0.69285,0.79239,0.51102,1.31852,0.9234,1.65233,0.00146071,0.00146071,0.00146071
27,230.343,0.84163,0.71144,1.186,0.80765,0.72285,0.78725,0.51823,1.35015,1.00769,1.64097,0.00145246,0.00145246,0.00145246
