epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,170.058,0.78504,0.47312,1.08432,0.86985,0.79618,0.84261,0.50613,1.51502,0.89628,1.93117,0.00113898,0.00113898,0.00113898
43,174.081,0.76589,0.46075,1.07459,0.85361,0.79976,0.82701,0.47634,1.54315,0.91869,1.94971,0.00113191,0.00113191,0.00113191
44,178.086,0.77148,0.46598,1.07373,0.91826,0.74011,0.83698,0.49375,1.51141,0.88937,1.94041,0.00112484,0.00112484,0.00112484
45,182.06,0.77757,0.4691,1.07171,0.8737,0.77575,0.85894,0.51625,1.45974,0.83857,1.89584,0.00111776,0.00111776,0.00111776
46,186.159,0.76621,0.46335,1.07125,0.91502,0.76968,0.85222,0.51217,1.4546,0.81899,1.88685,0.00111069,0.00111069,0.00111069
47,190.143,0.78685,0.48215,1.08181,0.9126,0.82038,0.87729,0.51414,1.49021,0.80537,1.90792,0.00110362,0.00110362,0.00110362
48,194.143,0.77248,0.45972,1.0769,0.92362,0.82024,0.86531,0.50248,1.51988,0.81336,1.94418,0.00109654,0.00109654,0.00109654
49,198.118,0.75579,0.45024,1.06115,0.88489,0.76703,0.82179,0.46661,1.5508,0.92913,2.03122,0.00108947,0.00108947,0.00108947
50,202.134,0.71747,0.44049,1.04511,0.89284,0.82269,0.85636,0.4863,1.53318,0.85559,1.96662,0.0010824,0.0010824,0.0010824
51,206.134,0.75715,0.45231,1.0617,0.87184,0.78115,0.83596,0.49026,1.53683,0.8918,1.97054,0.00107532,0.00107532,0.00107532
52,210.135,0.74978,0.4455,1.06059,0.87811,0.82223,0.86939,0.50041,1.57101,0.90667,1.98366,0.00106825,0.00106825,0.00106825
53,214.099,0.74135,0.44689,1.0454,0.91494,0.79418,0.84425,0.49003,1.56736,0.86148,2.01093,0.00106118,0.00106118,0.00106118
54,218.108,0.74942,0.44868,1.05381,0.88387,0.79433,0.84473,0.4847,1.53942,0.88874,1.94077,0.0010541,0.0010541,0.0010541
55,222.122,0.71906,0.42562,1.02989,0.85955,0.81409,0.84201,0.47223,1.57078,0.88183,2.00465,0.00104703,0.00104703,0.00104703
56,226.149,0.7467,0.4368,1.05118,0.92962,0.79007,0.86046,0.48872,1.56848,0.87523,2.00841,0.00103995,0.00103995,0.00103995
57,230.181,0.73477,0.43276,1.04209,0.89518,0.75394,0.80329,0.45823,1.55823,0.97445,2.02747,0.00103288,0.00103288,0.00103288
58,234.221,0.70687,0.41144,1.02966,0.90749,0.7828,0.8222,0.46993,1.56561,1.04784,2.02378,0.00102581,0.00102581,0.00102581
59,238.243,0.71194,0.41641,1.03796,0.89983,0.81405,0.84938,0.49982,1.50341,0.94121,1.9495,0.00101873,0.00101873,0.00101873
60,242.249,0.70895,0.42957,1.03252,0.86838,0.82815,0.84751,0.50832,1.50197,0.85723,1.94162,0.00101166,0.00101166,0.00101166
61,246.283,0.69881,0.41692,1.02912,0.94008,0.75364,0.85227,0.5053,1.51587,0.93318,1.90155,0.00100459,0.00100459,0.00100459
62,250.298,0.71752,0.42192,1.03094,0.89302,0.79034,0.83706,0.48632,1.52423,0.89288,2.01947,0.000997513,0.000997513,0.000997513
63,254.321,0.70043,0.4123,1.02692,0.86787,0.80363,0.84965,0.49263,1.52968,0.91789,1.9934,0.00099044,0.00099044,0.00099044
64,258.317,0.71827,0.42918,1.04367,0.85395,0.77387,0.84018,0.49777,1.48119,0.91064,1.90367,0.000983366,0.000983366,0.000983366
65,262.328,0.69019,0.40807,1.02741,0.89324,0.78171,0.84927,0.51537,1.45827,0.97122,1.91324,0.000976293,0.000976293,0.000976293
66,266.391,0.70181,0.42261,1.0348,0.8692,0.84465,0.86649,0.50735,1.50114,0.81279,1.99917,0.000969219,0.000969219,0.000969219
67,270.416,0.69248,0.41185,1.01624,0.88017,0.82911,0.87725,0.51428,1.51546,0.80017,2.0488,0.000962146,0.000962146,0.000962146
68,274.535,0.6717,0.40107,1.01388,0.87582,0.77329,0.80679,0.46377,1.52295,0.89884,2.02083,0.000955072,0.000955072,0.000955072
69,278.541,0.69161,0.39889,1.02228,0.87926,0.78008,0.82454,0.50734,1.47601,0.95925,1.92136,0.000947999,0.000947999,0.000947999
70,282.551,0.67428,0.40239,1.02149,0.90566,0.7763,0.84698,0.50568,1.50679,0.88924,2.00253,0.000940925,0.000940925,0.000940925
71,286.581,0.66439,0.39147,1.00737,0.92169,0.78149,0.86373,0.51919,1.47657,0.83508,1.97234,0.000933851,0.000933851,0.000933851
72,290.724,0.66746,0.3899,1.00556,0.9051,0.7382,0.83795,0.49648,1.50479,0.9944,2.00555,0.000926778,0.000926778,0.000926778
73,294.717,0.67885,0.40189,1.01312,0.89512,0.79683,0.84398,0.49264,1.47218,0.88211,1.94743,0.000919704,0.000919704,0.000919704
74,298.756,0.65795,0.38126,1.00628,0.87403,0.77335,0.85057,0.50595,1.52127,0.83142,2.00666,0.000912631,0.000912631,0.000912631
75,302.776,0.66628,0.38421,1.00037,0.93145,0.78813,0.86046,0.51106,1.52208,0.87639,1.99628,0.000905557,0.000905557,0.000905557
76,306.797,0.65888,0.38977,1.00537,0.89035,0.76437,0.81952,0.48398,1.5117,1.00465,1.96656,0.000898484,0.000898484,0.000898484
77,310.827,0.64992,0.39327,1.00121,0.87916,0.84312,0.8754,0.50514,1.54956,0.81117,2.05864,0.00089141,0.00089141,0.00089141
78,314.838,0.65799,0.39089,0.99534,0.90025,0.75836,0.83861,0.48927,1.54666,0.88777,2.04536,0.000884337,0.000884337,0.000884337
79,318.934,0.65286,0.38199,1.00142,0.9293,0.77638,0.85673,0.49559,1.53953,0.97319,2.01577,0.000877263,0.000877263,0.000877263
80,322.958,0.65847,0.39692,0.99635,0.89852,0.79204,0.85918,0.50775,1.54453,0.86535,2.08613,0.00087019,0.00087019,0.00087019
81,326.979,0.64754,0.3784,1.00187,0.91064,0.79812,0.85988,0.51331,1.53664,0.83147,2.05415,0.000863116,0.000863116,0.000863116
82,331.008,0.64446,0.37959,1.00265,0.92068,0.7867,0.84754,0.50135,1.53686,0.85266,2.09856,0.000856042,0.000856042,0.000856042
83,335.024,0.63495,0.36779,0.98876,0.90575,0.7919,0.8701,0.51307,1.4996,0.86357,2.01108,0.000848969,0.000848969,0.000848969
84,339.097,0.619,0.36661,0.98273,0.88761,0.81182,0.86742,0.5137,1.53207,0.91204,2.08327,0.000841895,0.000841895,0.000841895
85,343.154,0.6224,0.36131,0.98074,0.94087,0.74562,0.84117,0.50772,1.50714,0.92065,2.10299,0.000834822,0.000834822,0.000834822
86,347.242,0.61568,0.37172,0.97857,0.89816,0.79428,0.84822,0.50847,1.49134,0.90413,2.0249,0.000827748,0.000827748,0.000827748
87,351.305,0.62151,0.37119,0.98324,0.89902,0.81021,0.86516,0.50334,1.55872,0.87547,2.12543,0.000820675,0.000820675,0.000820675
88,355.356,0.62204,0.36994,0.98099,0.88323,0.82003,0.86313,0.50206,1.52158,0.86898,2.0679,0.000813601,0.000813601,0.000813601
89,359.395,0.62607,0.37247,0.99066,0.92196,0.78375,0.8568,0.50134,1.49709,0.91045,2.00303,0.000806528,0.000806528,0.000806528
90,363.425,0.62684,0.36096,0.98222,0.88648,0.81883,0.86358,0.50667,1.54245,0.90737,2.05806,0.000799454,0.000799454,0.000799454
91,367.452,0.61526,0.36536,0.98443,0.91919,0.7952,0.85483,0.50887,1.52622,0.90734,2.05992,0.00079238,0.00079238,0.00079238
92,371.51,0.61523,0.36903,0.98049,0.89408,0.79805,0.84461,0.49936,1.53944,0.91953,2.08384,0.000785307,0.000785307,0.000785307
