epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,3.10325,1.46827,2.19436,1.62862,0.27621,0.44672,0.24988,0.09375,2.0587,5.69395,2.96945,0.00053344,0.00053344,0.00053344
2,46.7988,1.83043,2.21472,1.96151,0.00429,0.36261,0.00285,0.00084,3.5982,inf,29.0108,0.00107819,0.00107819,0.00107819
3,50.0133,1.86963,2.26427,1.97291,0.00778,0.44564,0.00648,0.00243,nan,nan,nan,0.00161749,0.00161749,0.00161749
4,53.2726,1.83125,2.217,1.94202,0.02187,0.18863,0.0144,0.00358,3.04913,inf,6.19665,0.00164225,0.00164225,0.00164225
5,56.5766,1.78397,2.14697,1.88868,0.0949,0.14191,0.03815,0.01318,3.15786,46.4753,4.28795,0.00163399,0.00163399,0.00163399
6,59.8279,1.72021,2.08462,1.84146,0.13316,0.50494,0.12932,0.04582,2.2359,13.6256,2.62776,0.00162574,0.00162574,0.00162574
7,63.0433,1.67075,2.06668,1.81424,0.34506,0.36653,0.28371,0.12239,2.18008,5.29104,2.60067,0.00161749,0.00161749,0.00161749
8,66.3489,1.63962,1.94017,1.75886,0.4895,0.25937,0.28118,0.12445,2.15376,4.65407,2.49626,0.00160924,0.00160924,0.00160924
9,69.6992,1.65572,1.93183,1.78687,0.2314,0.23031,0.17605,0.0637,2.46934,8.08925,2.63882,0.00160099,0.00160099,0.00160099
10,72.894,1.61493,1.85589,1.75494,0.4222,0.32984,0.34171,0.13656,2.11196,2.92953,2.29076,0.00159274,0.00159274,0.00159274
11,76.1722,1.59334,1.86546,1.74395,0.38709,0.28859,0.16778,0.06104,2.52771,3.08354,3.00279,0.00158448,0.00158448,0.00158448
12,79.3846,1.53552,1.79513,1.69217,0.32005,0.37786,0.26007,0.10089,2.13458,2.60556,2.42912,0.00157623,0.00157623,0.00157623
13,82.6028,1.53831,1.75313,1.68114,0.34225,0.30678,0.24132,0.1056,2.17611,3.537,2.40406,0.00156798,0.00156798,0.00156798
14,85.7949,1.55605,1.82292,1.69468,0.49025,0.4182,0.46013,0.21618,1.97492,2.01035,2.12571,0.00155973,0.00155973,0.00155973
15,89.1129,1.49092,1.75626,1.67262,0.53598,0.50913,0.53581,0.25616,1.79446,1.8505,2.07687,0.00155148,0.00155148,0.00155148
16,92.3931,1.49859,1.68135,1.65267,0.43348,0.44557,0.36741,0.16884,2.11798,1.99945,2.36449,0.00154323,0.00154323,0.00154323
17,95.6336,1.49473,1.69022,1.6399,0.53023,0.5231,0.44869,0.22055,1.87832,2.42037,2.06072,0.00153497,0.00153497,0.00153497
18,98.8162,1.44455,1.60617,1.60714,0.52999,0.58332,0.57003,0.28774,1.7257,1.81529,1.97539,0.00152672,0.00152672,0.00152672
19,102.126,1.4356,1.63779,1.59761,0.7043,0.55054,0.6253,0.30565,1.72397,1.4734,1.8963,0.00151847,0.00151847,0.00151847
20,105.403,1.40422,1.57983,1.59282,0.51524,0.61398,0.56912,0.28431,1.70663,2.01628,1.94587,0.00151022,0.00151022,0.00151022
21,108.611,1.38376,1.48852,1.57595,0.59168,0.45811,0.49376,0.23081,1.86861,1.91811,2.10648,0.00150197,0.00150197,0.00150197
22,111.802,1.45983,1.60692,1.62811,0.67225,0.49651,0.58155,0.29689,1.81996,1.84195,2.0603,0.00149372,0.00149372,0.00149372
23,115.005,1.41099,1.57175,1.58263,0.53881,0.53652,0.5467,0.28458,1.68919,2.36388,1.89704,0.00148546,0.00148546,0.00148546
24,118.209,1.39084,1.50996,1.56139,0.649,0.58642,0.57784,0.30024,1.66391,1.81125,1.89876,0.00147721,0.00147721,0.00147721
25,121.395,1.39568,1.56374,1.58864,0.59262,0.60979,0.62603,0.32032,1.77247,1.51347,1.96201,0.00146896,0.00146896,0.00146896
26,124.691,1.37477,1.49338,1.55191,0.67705,0.61987,0.62032,0.33627,1.71403,1.52212,1.89423,0.00146071,0.00146071,0.00146071
27,127.972,1.3548,1.44553,1.53436,0.60665,0.56343,0.63055,0.3232,1.64077,1.50755,1.81944,0.00145246,0.00145246,0.00145246
