epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,197.306,1.2594,0.64764,0.01146,0.87483,0.86237,0.87656,0.51068,1.49841,0.82662,0.02535,0.00108781,0.00108781,0.00108781
43,201.907,1.23581,0.6455,0.01128,0.87795,0.81118,0.86454,0.49982,1.56622,0.84754,0.02667,0.00107948,0.00107948,0.00107948
44,206.379,1.22367,0.6178,0.01099,0.84943,0.81366,0.8416,0.49132,1.54023,0.98336,0.02656,0.00107116,0.00107116,0.00107116
45,210.803,1.22447,0.63563,0.0111,0.89722,0.82208,0.89118,0.49939,1.5714,0.7654,0.02662,0.00106284,0.00106284,0.00106284
46,215.263,1.18318,0.58482,0.01059,0.82791,0.8437,0.86862,0.50814,1.55084,0.83574,0.02594,0.00105452,0.00105452,0.00105452
47,219.714,1.19012,0.6028,0.01057,0.88052,0.80956,0.85091,0.50004,1.53725,0.83494,0.02644,0.0010462,0.0010462,0.0010462
48,224.27,1.18733,0.59759,0.01044,0.91285,0.79832,0.85357,0.48886,1.54499,0.82038,0.02704,0.00103787,0.00103787,0.00103787
49,228.705,1.21726,0.62259,0.01078,0.86054,0.81575,0.86264,0.49993,1.55967,0.8381,0.0266,0.00102955,0.00102955,0.00102955
50,233.164,1.18592,0.58211,0.01061,0.89888,0.7889,0.86513,0.50287,1.55469,0.76235,0.02679,0.00102123,0.00102123,0.00102123
51,237.763,1.15693,0.57106,0.01041,0.86582,0.84576,0.87795,0.52499,1.48959,0.79244,0.02525,0.00101291,0.00101291,0.00101291
52,242.344,1.14861,0.55737,0.01011,0.84593,0.80848,0.83863,0.49041,1.55896,0.88784,0.02617,0.00100459,0.00100459,0.00100459
53,246.923,1.16151,0.60449,0.01034,0.89105,0.78559,0.83304,0.47858,1.55339,0.96405,0.02642,0.000996265,0.000996265,0.000996265
54,251.405,1.1502,0.58764,0.01025,0.90823,0.78716,0.86041,0.50472,1.51576,0.75404,0.02555,0.000987943,0.000987943,0.000987943
55,255.839,1.12478,0.56421,0.00975,0.9056,0.78803,0.85318,0.48478,1.54226,0.86658,0.02638,0.000979622,0.000979622,0.000979622
56,260.557,1.12889,0.57135,0.01,0.89012,0.83757,0.87116,0.51897,1.51864,0.82834,0.02519,0.0009713,0.0009713,0.0009713
57,264.979,1.11304,0.56249,0.0097,0.84489,0.83124,0.87423,0.49479,1.50316,0.86236,0.02531,0.000962978,0.000962978,0.000962978
58,269.452,1.11564,0.5472,0.00992,0.87676,0.80908,0.86112,0.49315,1.5075,0.89077,0.02543,0.000954656,0.000954656,0.000954656
59,273.993,1.10591,0.54995,0.00981,0.87549,0.84219,0.8725,0.50455,1.50677,0.87978,0.02524,0.000946334,0.000946334,0.000946334
60,278.453,1.09347,0.54836,0.00983,0.83257,0.84999,0.86748,0.50107,1.49613,0.89453,0.02537,0.000938012,0.000938012,0.000938012
61,283.119,1.0597,0.51705,0.00946,0.80626,0.82432,0.84007,0.48817,1.55374,0.88386,0.02577,0.000929691,0.000929691,0.000929691
62,288.092,1.07607,0.52187,0.00964,0.87191,0.8326,0.85713,0.50109,1.55306,0.8055,0.02628,0.000921369,0.000921369,0.000921369
63,292.552,1.07582,0.52264,0.00965,0.89623,0.81034,0.84731,0.49978,1.52937,0.9256,0.02578,0.000913047,0.000913047,0.000913047
64,297.008,1.07633,0.5252,0.00964,0.8981,0.82249,0.86914,0.50234,1.53548,0.82581,0.0259,0.000904725,0.000904725,0.000904725
65,301.53,1.06644,0.522,0.00927,0.90675,0.80609,0.8574,0.50211,1.5031,0.93429,0.0258,0.000896403,0.000896403,0.000896403
66,305.999,1.05787,0.50947,0.00906,0.84901,0.81686,0.85393,0.49614,1.52948,0.95911,0.02591,0.000888081,0.000888081,0.000888081
